,text,ton,keywords,names,likes,replies
1790,"@Roman Ivanov так ты либераст, на всю голову?",negative,"['вся голова', 'roman ivanov']",,5.0,0.0
1791,"Roman Ivanov  чего тебя то так плющит?, какая тебе разница? Пусть он будет итальянцем, евреем  -  говорит то правильные вещи, а из тебя просто дерьмо через край хлещет. Он твою бабу увел? Отобрал у тебя дом? Морду тебе набил? Чего такой злющий?",negative,"['твоя баба', 'roman ivanov']",,5.0,0.0
1792,"@T a n y a/ H i а что она говорит сейчас? Видимо силы иссякли, и уже не в состоянии даже говорить!",neutral,"['t a n y a', 'h i']",,0.0,0.0
1793,"@Roman Ivanov Народ это Усманов, Воробьев, Собянин, Горбунов,  Миллер , Якунин, полковник Захарченко и тд. ....... и прочие такие же простые патриоты.",neutral,"['простые патриоты', 'roman ivanov']",захарченко,0.0,0.0
1794,@Roman Ivanov ты считаеш бюджетников нездравомыслящими.я правильно тебя понял？,neutral,"['считаеш бюджетников', 'roman ivanov']",,0.0,0.0
1795,"Не допустим, их меньшинство малолетнее",neutral,['меньшинство'],,0.0,0.0
1796,@Рентген ты это о чём?,neutral,['рентген'],,0.0,0.0
1797,"Таня Я не леди демагогия и искажение действительности - правильные вещи, я тебя понял. \nДа нет, жахает он тебя своим обрезом , и бьет по голове палкой , если своего святого хозяина не защищаешь в комментариях.\nЯ очень даже добрый и гуманный, для таких как ты - особенно.",neutral,"['святой хозяин', 'таня']",,0.0,0.0
1798,"марат марат да, бюджетников вынуждают голосовать против своей воли, чтобы не лишиться «поддержки» . Автобусами привозят на выборы всякие голосовать за определённого кандидата.",neutral,"['марат', 'определённый кандидат']",,0.0,0.0
1799,Ольга Панова о господи...,neutral,"['ольга панова', 'господь']",ольга панова,0.0,0.0
1800,Птичий помет,neutral,['птичий пометы'],,12.0,0.0
1801,"А не много ли привилегий для митингующих сопляков,для  мальчиков педофила Навального?Надо применять к ним крайние меры,чтобы не повадно было раскачивать майдан в России.Особенно засадить в камеру дирижёров беспорядка.",negative,"['камера дирижёров беспорядка', 'мальчики педофила']",,1.0,0.0
1802,"В России власть может быть любой, кроме слабой! В мемориз! Браво, В. Р. !\n+100500",neutral,"['россия', 'р']",,4.0,1.0
1803,"Власть должна быть ответственной перед обществом, т.к.и общество содержит власть.0",neutral,"['общество', 'т.к.ь']",,0.0,0.0
1804,Мудила. Снижнеготагилаёпта.,negative,"['снижнеготагилаёпт', 'мудила']",,10.0,0.0
1805,"Есть тысячи методов решения проблемы мирным путем, но власть выбрала самый простой, но кровожадный.  Либо они, садисты, либо мозгов нет?\r\nМожно меня взять консультантом к Путину, как усмирять толпу ""разгневанных"" не прибегая к насилию? \r\nЯ даже могу книгу ему написать ""Как усмирить толпу без жертв, для чайников"". Путину пригодится. ""Полиция действует жестко или мягко"". Тупее вопроса в жизни не видал. Потому что института ""полиции"" вообще не должно существовать. Я за раз решил бы эту проблему с протестующими без всякой полиции и насилия.\n""Но ведь бабложе"", да Владимир Рудольфович? Утекаетсквозьпальцыёпта! Беда, беда. \nВладимир, а вы знаете семь грехов? Вы ведь такой весь православный у нас. Жадностьёпта!",negative,"['полиция', 'толпа']",владимир,0.0,0.0
1806,"Господа ! Берите пример с США :американские президенты хладнокровно расстреливали голодные бунты во время Великой Депрессии до которой американская финансовая олигархия довела страну .И это вершина айсберга .\nС России хватит одной 'великой большевистской революции'\nПусть теперь в другом месте , например в США или Англии попробуют",negative,"['сша', 'американская финансовая олигархия']",,4.0,0.0
1807,"На страну Россию, Соловьеву насрать. Иначе бы он взял недвижимость в Крыму, как Киселев например, за что и уважаю Киселева, хоть и пиздабол, но наш, патриотичный хотя бы пиздострадатель, и платил бы налоги и деньги заработанные тяжким трудом языка, в нашем, отечественном, Крыму, тем самым поднимая экономику ""крымнаш"". \nНо нет. Соловьев зарабатывает денюжки в России, а  тратит их в Италии, видимо теперь тратить их будет больше и дольше, раз подвязался на ""вид на жительство"" (дает право тратить деньги России в течении больше, чем 90 дней), тем самым поддерживая экономику страны, участницы  НАТО. \nЗаебись Соловьев, так держать!",negative,"['соловьев', 'россия']",соловьев,0.0,0.0
1808,"Уважение к безоружным людям вышедших против оккупантов, которых даже нельзя касаться.",neutral,"['безоружный люди', 'уважение']",,8.0,0.0
1809,молодцы что кострюль разогнали!,positive,"['молодцы', 'кострюля']",,6.0,2.0
1810,"@юю тиква ну ты тупой, ладно школу окончишь, поговорим. Явно с русским языком проблемы, да и с серым веществом",negative,"['русский язык проблемы', 'серый вещество']",,0.0,0.0
1811,@Слава Н если ты подгораеш значет я прав!ЛОШАРА,skip,"['слава', 'прав!лошара']",,0.0,0.0
1812,Вот гадость какая! Прям неприятно! Скулы сводит!,negative,"['скула', 'гадость']",,5.0,0.0
1813,"Просто 90е до них только докатились. А эксперты с вна украины как всегда ""радуют"" :-)",negative,"['эксперты', 'украина']",,1.0,0.0
1814,"Жена говорит, если ещё раз с соседом нажрешься, отправлю к соседу жить, что в общем-то неплохо, но опасно для жизни -- столько мне не выпить!!!(((",skip,"['сосед', 'раз']",,11.0,0.0
1815,Итальянский жеребец с обрезанным кутаком учит нас жизни. Ты по новым законам иностранный агент. А это статья и срок.,neutral,"['обрезанный кутаком', 'новые законы']",,1.0,1.0
1816,Вынь изо рта картавишь,neutral,['рот'],,0.0,0.0
1817,Навальный  и навальнята  это грязь  на ботинках  Соловьева.,negative,"['ботинки соловьева', 'грязь']",соловьев,2.0,2.0
1818,"Анатолий Кизилов , точно не на устах?",neutral,"['уста', 'анатолий']",анатолия кизил,0.0,0.0
1819,"@LetsPlayOverGame А что,  свою фамилию  забыли  или она не приличная?",neutral,"['фамилия', 'letsplayovergame']",,0.0,0.0
1820,Уважаемый Владимир!С превеликим сожалением вынужден признать что давно не интересно и смотреть ВАС и слушать.ЕСЛИ БЫ ВЫ НЕМНОЖКО УМЕНЬШИЛИ ВАШИ:АПЛОМБ САМОВЛЮБЛЁННОСТЬ И ПОСЯГАТЕЛЬСТВО НА ЗНАНИЕ ИСТИНЫ В ПОСЛЕДНЕЙ ИНСТАНЦИИ МОЖНО СМОТРЕТЬ.А ТАК ПОСЛЕ ТОГО КАК ВАМ УДАЛОСЬ ВЗЯТЬ ИНТЕРВЬЮ У ПРЕЗИДЕНТА У ВАС ВООБЩЕ КРЫШУ СОРВАЛО.КСТАТИ НЕ ПОМЕШАЛО БЫ У НЕГО ПОУЧИТСЯ.ВСЕГО ХОРОЩЕГО,negative,"['уважаемый владимир!с', 'превеликий сожаление']",,3.0,1.0
1821,"Согласен. Скажем прямо, херовый из вас пропагандон, Владимир, поучитесь у Константина Сёмина.",negative,"['херовыи', 'сёмина']",константин,0.0,0.0
1822,Итальянский пизд@бол опять врет в интересах своих хозяев из кооператива Озеро,neutral,"['итальянский пизд@бол', 'хозяева']",,14.0,2.0
1823,"""Крымнаш"" взял недвижимость в Италии. У меня когнитивный диссонанс!",negative,"['когнитивный диссонанс', 'недвижимость']",,1.0,0.0
1824,"Он тоже теперь из ""Озеро"". Только Комо...",neutral,"['озеро', 'комо']",,2.0,0.0
1825,помёт соловья,neutral,['помёт соловья'],,10.0,4.0
1826,21 век свой помет жри,neutral,['пометы'],,2.0,0.0
1827,@Наталия Бойко Зачем ему брать с тебя пример? xD,neutral,"['пример', 'наталия']",зачем,2.0,0.0
1828,@Наталия Бойко тварь продажная бойко,negative,"['тварь', 'наталия']",,0.0,0.0
1829,@ЭСКОБАР Она забыла как сдали  в сбу Украины другую Бойко,neutral,"['эскобар', 'украина']",,0.0,0.0
1830,"Жалкий, закомплексованый, трусливый карлик.",negative,['трусливый карлик'],,1.0,1.0
1831,Дмитрий Лейдер самокритика хорошая вещь,positive,"['хорошая вещь', 'самокритика']",,0.0,0.0
1832,Задрал уже освещать события Украины !,negative,['событие украины'],,2.0,5.0
1833,"Во повезло тебе, ждал аж целую неделю, чтобы гадость тут написать 😁😁😁😁",negative,"['неделя', 'гадость']",,0.0,0.0
1834,"@Ольга Панова в чём гадость то ? Он бы хоть тогда события в Италии освещал тогда как истинный гражданин , а то  уже от Украины аскомина",negative,"['ольга панова', 'истинный гражданин']",ольга панова,1.0,0.0
1835,"@Александр Кунич вообще то у него гражданство РФ,а у тебя ни какого, только продажные мозги!!!",negative,"['продажные мозги', 'гражданство рф,а']",александр кунич,1.0,0.0
1836,@Ольга Панова Ты меня сагрить пытаешься дурилка картонная ) Так ты его расспроси про домик на озере Камо,neutral,"['ольга панова', 'озеро']",ольга панова,0.0,0.0
1837,"@Александр Кунич ну,а разве нам гражданам РФ запрещено где то недвижимость покупать 😁😁😁иди,тупость свою не показывай!!  я,хренею, вылезут из под плинтуса, и давай тут всех учить, какие они умные 😁😁😁",negative,"['кунич ну,а', 'граждане рф']",александр кунич,1.0,0.0
1838,Похоже властям нужно только одно— получать дань с народа…,neutral,"['народ', 'дань']",,3.0,1.0
1839,"Анализ на спид мозга сдай дебило., А налоги и в Африке будешь платить как миленький, в ад попадешь бесплатно тролль",negative,"['спид мозга', 'тролль']",,0.0,0.0
1840,"КАК-ТО НЕ ПО ДЕМОКРАТИЧЕСКИ, НЕ ПО ЕВРОПЕЙСКИ----НЕТ НИ ВОДОМЕТОВ, НИ РЕЗИНОВЫХ ПУЛЬ....",negative,"['резиновые пули', 'водомёты']",,31.0,2.0
1841,"Кремлебот очередной, дохуя лайков и ни одного коммента. Вы палитесь крайне тупо. А так, в отличие от Европы у нас ещё очень мирные протестующие, там бы давно были коктейли Молотова и не только",negative,"['одно коммент', 'коктейли молотова']",молотов,1.0,0.0
1842,"Действительно. А давайте. И посмотрим так ли сильно хотят митингующие защитить свои права. А что если выстоят? Газом травить? Танком проехать? Ты предлагай ты же смотришь по тв как людей бьют и тебе это видимо нравится. Ты напиши а мы посмотрим, что же хочет увидеть прокремлевский человек по тв вечерком под пивко.",neutral,"['тв', 'прокремлёвский человек']",,0.0,0.0
1843,"Соловьев, вы постоянно Навального обвиняете..... а ему даже в ютубе не всё дают говорить, пригласите, поговорите, будет интересно, это вам не Ковтуна валять.... !",negative,"['ютуба', 'соловьев']",навальный,2.0,2.0
1844,"Анатолий Турко , ваш Лёша-симулянт сам не пойдёт. он же двух слов связать не может, поэтому избегает все митинги",negative,"['два слов', 'все митинги']",лёша,1.0,0.0
1845,"@Светлана Светлая я вечером достану лешу из будки... и пусть он мне двух слов не скажет.... накажу сильно! \nи чего тогда Алексея боятся, расколоть то в два счета, нужно пригласить на передачу.... и все точки над и встанут на место, оч просто!!!\nОднако, есть мысль, что такого не случиться, и Соловьев, а, скорее всего, хозяева канала не оч хотят продвигать Навального, он у них как боксерская груша, которую можно беззастенчиво дубасить... и обзывать, логично?",negative,"['хозяева канала', 'два счёта']",соловьев,0.0,0.0
1846,"с виду вроде нормальные люди, а на самом деле животные...  образ человека не делает тебя человеком",neutral,"['самое дело', 'образ человека']",,8.0,2.0
1847,дурачок посмотри на животных мусоров хватающих стариков и подростков даже не оказывающих сопротивления а потом уж воняй как твой соловьиный навоз.,negative,"['твой соловьиный навоз', 'хватающие старики']",,3.0,0.0
1848,Это вы про Соловьева и гостей в студии? - полностью согласна.,neutral,"['студия', 'соловьев']",соловьев,0.0,0.0
1849,"""Власть действует мягко или жестко?"". Владимир. Уберите статью 31 из Конституции РФ, и тогда я отвечу на этот вопрос. Либо не блистайте своим тупоумием. Дибилёпта! Володь, вам ничего не говорит то, что практически всех задержанных отпустили? Ведь если бы их даже оштрафовали, они бы закидали ""Конституционный Суд"" заявлениями, и правительству ничего не оставалось бы делать, как тупо ""перелопачивать"" Конституцию РФ. А это, знаете ли, не очень нравится Международному Валютному Фонду. Да, Соловьев? Мы же такие все независимые и суверенные государства, что экономим каждый доллар?",negative,"['конституция рф', 'международный валютный фонд']",соловьев,16.0,1.0
1850,Вы и впрямь верите что Иуда Вам ответит!!??)),neutral,['иуда'],,1.0,0.0
1851,"вот он соловьиный помёт....о чём говорил Ургант. Дубинами отходили всех подряд, а потом как дибилы, на трубной хватали граждан, которые мирно сидели на скамейках. Причём всё время подчёркивает, что всё в рамках закона. ТАК И ПРИ СТАЛИНЕ РАССТРЕЛИВАЛИ В РАМКАХ ЗАКОНА...",negative,"['рамки закона', 'всё время']",,4.0,0.0
1852,У Соловьева итальянский загар,neutral,"['итальянский загар', 'соловьев']",соловьев,2.0,1.0
1853,Завидуеш.,skip,['завидуеш'],,0.0,0.0
1854,"Какую же он х@йню мелет, этот Шапиро",neutral,"['шапиро', 'х@йня']",шапиро,1.0,0.0
1855,"Владимир Рудольфович нам ""парит мозг"", что ""вид на жительство"" не дает право на работу. Можно подумать, что наша Конституция РФ дает право на работу...\nВладимир Рудольфович, ""право на работу"" даёт РАБОТОДАТЕЛЬ. Вам, как бывшему ""предпринимателю"", стыдно этого не знать. Либо, какой вы, нахер, ""предприниматель"", херсгорыёпта!",negative,"['право', 'рудольфович']",владимир рудольфович,6.0,3.0
1856,"Дебил, право на работу работодатель не сможет дать, если человеку государство не дало на это разрешения. Исходя из твоих слов, гастарбайтеры у нас так же имеют вид на жительство с правом на работу, т.к. их кто-то нанимает))",negative,"['работа', 'право']",,3.0,0.0
1857,"@LetsPlayOverGame ты сам-то понял, что сморозил лютую хрень?))",negative,"['хрень', 'letsplayovergame']",,2.0,0.0
1858,"А когда этот предприниматель стал ""бывшим"" ?",neutral,['предприниматель'],,1.0,0.0
1859,Соловьев - клоун сраный. Трам пам парарарарам пам парам запел,negative,"['трам', 'соловьев']",соловьев,1.0,0.0
1860,"Необходимо власти совершить публичный суд над этими провокаторами и каждому по кайлу в руки и на Магадан!! Через голову не доходит, дойдет через руки. Хватит сюсюкаться с баранами!",negative,"['рука', 'публичный суд']",,1.0,0.0
1861,"Меня удивляют сами полицаи. Хочется спросить их, а как вам это, ""ударить дубинкой женщину""? По шкале ""наслаждение"". \rДоставляет?)?\n Интересно, сколько полицаев зарегистрировано на сайтах BDSM?",neutral,"['сами полицаи', 'сайты bdsm']",,3.0,1.0
1862,Вы хотите  поучаствовать?,neutral,[],,0.0,0.0
1863,Много денег на ботов для лайков тратишь?,neutral,"['деньги', 'боты']",,7.0,0.0
1864,Нашел наконец то то место где в комментах могут полизать ж..у существующему режиму юродивые...так держать... Не жили богато- нехер начинать,negative,"['существующий режим', 'юродивые...так']",,2.0,0.0
1865,💖,neutral,[],,0.0,0.0
1866,"Сильнейшая речь Навального на санкционированном митинге. Всем рекомендую.Соловьёв, учись и не завидуй. Может быть скоро придётся тебе переобуться и Навальному дифферамбы петь. Даже недруги Навального признали, что выступление его было блестящим. И давай уже обсуждать, КАК горит Сибирь и тонет. Зеленский без тебя разберётся, какие трусы ему носить.",neutral,"['сильнейшая речь', 'санкционированный митинг']",,9.0,0.0
1867,"Соловьиный помёт хорошо разглаживает не только морщины на лице, но и извилины мозга!😄 Крем доктора Геббельса отдыхает!😄",positive,"['соловьиный помёт', 'извилина мозга']",геббельс,4.0,1.0
1868,"Jim, change your song. Think out something new. We are tired of this.",neutral,"['we are tired of this', 'think out something new']",,1.0,0.0
1869,"ВСЕ могут посмотреть ПОЛНУЮ трансляцию митинга в Ютуб . Сколько, что и КАК там было. Про людей  в чёрной форме и с овчарками, избиение безоружных женщин и старух....всё есть без купюр. На митинге было не меньше 25 т. человек , а Соловьёв врёт, что всего 3000.Истерика полиции в лицах. Зачем так бояться невооружённых людей??",negative,"['полная трансляция митинга', 'чёрная форма']",,4.0,0.0
1870,Молодец.   Соловьев.    Так.   Держать,positive,"['соловьев', 'молодец']",соловьев,1.0,1.0
1871,"Вот ты издеваешься, а знаешь как трудно держать такую позу по шкале ""камасутра""?!! Две виллы в Италии за просто ""хер"",  не дают!))))",negative,"['такая поза', 'две виллы']",,0.0,0.0
1872,"Соловьёв гражданин Италии. Врёт и не краснеет. Старается, видимо, набассейн денег не хватает. И поёт и поёт.... аж у соловьёв в лесу голос пропадает от такого пения.",neutral,"['соловьи', 'такое пение']",,10.0,3.0
1873,Достойный ученик доктора Геббельса! Научился журнашлюстикой за бабки заниматься за 20 лет. Формы группенфюррера SS не хватает!,positive,"['форма группенфюррера ss', 'достойный ученик']",геббельс,0.0,0.0
1874,"Hey baba, you are mistaken he has three already. Don't envy. You  work svistushka  will have five swimming pools and  citizenship of Monaco.  Good luck baby",neutral,"['you work svistushka will have five swimming pools and citizenship of monaco', 'you are mistaken he has three already']",,0.0,0.0
1875,"@LetsPlayOverGame можно хоть в топ, только мозга это не прибавит.",neutral,"['мозг', 'letsplayovergame']",,0.0,0.0
1876,"Нужно у себя смотреть что происходит, а не  в  Украине!!!!",neutral,['украина'],,130.0,15.0
1877,Dmitriy Bytov   А у нас все хорошо! Или ты быдло оппозиции считаешь за что то значимое?,neutral,"['быдло оппозиции', 'dmitriy bytov']",,14.0,0.0
1878,"@Varvara IvanovaЯ, не за быдло! просто с таким сарказмом говорить про другую страну....как-то подзаеб...",negative,"['такие сарказм', 'быдло']",,3.0,0.0
1879,"Россия будет свободной! Всем привет, мы есть, мы граждане!",positive,"['все привет', 'россия']",,7.0,0.0
1880,@Varvara Ivanova у тебя может и хорошо и мозги уже соловьиный навоз засрал основательно а кому то с пенсией 15тыс после оплаты жкх жрать не на что поэтому не воняй за всех.,negative,"['соловьиный навоз засрал', 'оплата жкх']",,25.0,0.0
1881,Он лицемер.,negative,['лицемер'],,5.0,0.0
1882,"@Varvara Ivanova У вас это ,у юдофашисткой мразоты,типа соловей,Яшка,да кубометровый сатана беншайтан?",neutral,"['юдофашистка мразоты,типа соловей,яшка,да', 'кубометровый сатана']",,2.0,0.0
1883,Varvara Ivanova с таким то словарным запасом и оборотом речи мы действительно видим что у вас все хорошо.,neutral,"['словарный запас', 'оборот речи']",,1.0,0.0
1884,"У себя? Так у Помёта в стране всё в порядке. Ну, в Италии)",neutral,"['страна', 'порядок']",,1.0,0.0
1885,"Ren Yellow , как вы замечаете 'обороты речи' , когда кругом либерасы тупо срут  и ссут и кругом один мат ?",negative,"['один мат', 'обороты речи']",,1.0,0.0
1886,"HesperosSF , хахаха стоит кому нибудь сказать ' помет' и все навозные мухи слетаются и лайкают !!!!",neutral,"['все навозные мухи', 'хахах']",,1.0,0.0
1887,"@Svyatoslav Novikov Пи*дишь ты всё. Пенсионер получает субсидию на ЖКХ. То есть львиную долю ЖКХ за него оплачивает государство. А ты об этом не знаешь. Так что сиди, молчи, школота *уева. Не твоего ума дело рассуждать о пенсиях и ЖКХ.",negative,"['жкх', 'львиная доля жкх']",,2.0,0.0
1888,@Aleksandr Zarudnyy ..он подонок на госслужбе.,negative,"['aleksandr zarudnyy', 'подонок']",,0.0,0.0
1889,Ссут про митинги розказать,neutral,['митинги'],,0.0,0.0
1890,@Varvara Ivanova Вот сцука...Сибирь сожгли..а ей все сказка...чтоб теьбя в огонь на месяц как этих белок...тоже было бы все чудесно?,negative,"['сцука...сибирь сожгли..а', 'все сказка...чтоб']",,1.0,0.0
1891,Безалаберная воровская власть..некогда Сибирь тушить..москвичей дубинками по Москве гоняют .Позор и отвращение..и божьей кармы,negative,"['сибирь тушить..москвичей', 'божия карма']",,1.0,0.0
1892,"Я думаю ВВП очень мягок с Навальным и ему подобными, аукнется..., по мне на корню надо вырывать, это Враги",negative,"['корень', 'враги']",,3.0,0.0
1893,Премию Владимиру! Премию имени Геббельса!,positive,"['премия имени геббельса', 'премия']",геббельс,11.0,0.0
1894,"Если Путин ответственен за ""внешнюю политику"", какого хера он с министром Голиковой встречался, по поводу реформ в медицине? Вроде внутренние дела, и это дела премьер министра.\nМожет он должен, ну по-крайней мере, с Медведевым говорить,  а уж Медведев сам будет с Голиковой разбираться?  Таки, Путин, вкручивает лампочки в подъездах?",negative,"['путин', 'медведев']",путин,0.0,1.0
1895,"Он не только лампочки в подъездах вкручивает, он же их и выкручивает!😄",neutral,"['подъезды', 'лампочка']",,0.0,0.0
1896,"Ставящие ""лайки"", подумайте. Вам готовят платную медицину. Вам уже подняли пенсионный возраст. А вы всё ненавидите Навального.  Вы, ебанутые что ли?",negative,"['платная медицина', 'пенсионный возраст']",,1.0,1.0
1897,"Это купленные боты, не обращай внимание. Так они пытаются делать вид, будто бы у них есть поддержка населения.",neutral,"['поддержка населения', 'купленные боты']",,0.0,0.0
1898,Сила Соловьева в - правде!,neutral,"['сила соловьева', 'правда']",соловьев,5.0,1.0
1899,В дерьме и помёте!😄,negative,"['помёт', 'дерьмо']",,1.0,0.0
1900,"Три с половиной тысячи ЧЕЛОВЕК, а не людей. Перестаньте портить русский язык мовными оборотами",negative,"['русский язык', 'половина тысячи']",,5.0,2.0
1901,"вы стримы посмотрите, там не 3.5к...",neutral,"['стримы', '3.5к']",,0.0,0.0
1902,25 тысяч как правильно написать?,neutral,['25 тысяч'],,1.0,0.0
1903,Как же помёт коробит от митингов. Это прекрасно,negative,"['помёт', 'митинги']",,0.0,0.0
1904,"Старается старый бородавочник, видимо решил третий домик на о.Комо прикупить",neutral,"['третий домик', 'старый бородавочник']",,65.0,7.0
1905,Надрочился журнашлюшка правильные песенки петь и кушать крошки с кремлёвского стола😄,positive,"['правильные песенка', 'кремлёвский стол']",,15.0,0.0
1906,"Чёрная зависть, удел неудачников.",negative,"['чёрная зависть', 'удел неудачников']",,5.0,0.0
1907,"Живя в Италии вам идиотам завистливым скажу одно,в Италии дома стоят дешевле чем квартиры в России ясно провокатор? Простой ведущий любой программы, минимум берет 20-30 тысяч евро в месяц,это простой ведущий,такие как Соловьев в три раза больше,у вас даже президент Путин столько не получает, ведущий Сан-Ремо, который состоит из пяти вечеров самое меньшее берет 500- 600 тысяч евро, ведущая Большой брат да каждую передачу берет около 100,000 тысяч евро, она ее ведёт где-то около трёх месяцев, около 12 выходов каждую неделю один,вот и посчитай сколько она берёт и у нас таких навалом,полно,очень много и все получают больше вашего президента,это вы идиоты вечно недовольные, стадо баранов",negative,"['простой', 'идиоты']",путин,7.0,0.0
1908,"@Gulnora Kazakova , ну и кто виноват, что ""в Италии дома стоят дешевле, чем квартиры в России""?",neutral,"['италия дома', 'gulnora kazakova']",,5.0,0.0
1909,И батискаф для дорогого гостя...,neutral,"['дорогое гость', 'батискаф']",,2.0,0.0
1910,"@Светлана Лисовская никто, никто ни в чём не виноват!!! Оно всё само, и экономически не выгодно!",negative,['светлана лисовская'],светлана лисовская,1.0,0.0
1911,"Человек заработал, человек потратил, что в этом странного? Автор поста, напиши пару книг, придумай пару передач, сделай имя годам к 50, и трать, что тебе кроме лени и тупой зависти мешает это сделать?",neutral,"['человек', 'тупой зависть']",,0.0,0.0
1912,"Недорогой и неуважаемый Соловьёв! Я не являюсь поклонником Навального, также как и не считаю себя либералом, или коммунистом. Но скажу. Именно вы, да-да, конкретно ВЫ способствуете тому, чтобы эта ситуация с митингами продолжалась. \nЯ не знаю, что у наших государственных СМИ вместо мозгов. Я не знаю, как можно считать весь народ страны настолько тупыми. Вместо того, чтобы сгладить ситуацию, допустить кандидатов, а потом делать все ""как обычно""(*подмигиваю*), вы еще больше разжигаете у людей ненависть.  Мне начинает казаться, что властям нужен бунт. 21 тыс. ""неправильных людей"", ""мёртвых душ"", ""несуществующих людей"" вышли 20 июля. 15 тыс.  из них вышли 27 июля.  ВЫ что?  Реально поверили, что вот это вот огромное кол-во кремлеботов - это ваша аудитория?!  Хотите чтобы митингов не было?! Тогда перестаньте  разжигать вражду между людьми! Или вам за это и платят? В таком случае вас настигнет кара.",negative,"['ситуация', 'митинги']",,3.0,0.0
1913,Красиво и главное правильно высказался Соловьев в адрес митингующих! Респект Владимир!,positive,"['соловьев', 'респект']",владимир,21.0,2.0
1914,"Надрочился журнашлюшка за 20 лет, раньше другие песни пел, теперь стал правильно петь за бабло он из чёрного сделает белое!",neutral,"['другие песнь', '20 лет']",,5.0,0.0
1915,Вот этого активиста чубатого заставить общественные туалеты мыть. Он на всех роликах про навальнят на первом плане.,negative,"['общественные туалеты', 'все ролики']",,1.0,0.0
1916,Если спустят на тормозах и не пересадят нарушителей закона ...то такие нарушения будут повторятся часто...надо закрывать нарушителей по закону на полную катушку ....,negative,"['такие нарушение', 'полная катушка']",,4.0,0.0
1917,"Пропогондон ебаный,хули ты пиздишь.людям головы дубинками пробивали,ноги ломали.лживая птица",negative,"['птица', 'пропогондон']",,1.0,0.0
1918,быстрей на Запад!! или Америку... вам осталось не долго существовать в и около России!!!,neutral,"['россия', 'запад']",,1.0,0.0
1919,Пхахаха xD\nЕбать сюда ботов нагнали),positive,"['пхахах', 'боты']",,0.0,0.0
1920,"Власть дуркует, сажает за банку варенья бомжей, а буйных пидерастов отпускают... Чё, власти снова нас сливают в 90-е? Как плешегорбатый?!",negative,"['власть', 'банка варенья бомжей']",,1.0,0.0
1921,Соловьев понимает что его найдут и вернут в Россию при смени власти,neutral,"['соловьев', 'россия']",соловьев,2.0,0.0
1922,"Поздравляю вас, вы вернулись в 37 год и до сих пор сидите и смотрите этот помёт а розовых очках. 😂😂😂😂😂👍",speech,"['сии поры', 'розовые очки']",,6.0,2.0
1923,"По странному совпадению, подобное происходит параллельно и в китайской Гонконге.) 37 год у вас еще впереди, когда митингующих предателей к стенке ставить начнем...",neutral,"['странный совпадение', 'митингующие предатели']",,2.0,0.0
1924,@Мария Егорова 😂😂😂😂😂👍давай вперёд и удачи.,neutral,"['мария егорова', 'удача']",мария егорова,0.0,0.0
1925,"Молодец Володя,сильная речь получилась.",positive,"['володя,сильная речь', 'молодец']",,5.0,0.0
1926,"СТ. 31. КОНСТИТУЦИИ РФ:  ГРАЖДАНЕ  ИМЕЮТ  ПРАВО  СОБИРАТЬСЯ  МИРНО,  БЕЗ  ОРУЖИЯ,  УСТРАИВАТЬ  ШЕСТВИЯ,  МИТИНГИ  И  ПИКЕТИРОВАНИЕ !!!",neutral,"['конституция рф', 'шествие']",,3.0,0.0
1927,Хочу в Италию!,positive,['италия'],,2.0,1.0
1928,Езжай.,neutral,[],,0.0,0.0
1929,"Ну что сучата прокремлёвские, сколько вам платят за комментарии и лайки?",neutral,"['сучат', 'лайки']",,1.0,0.0
1930,Соловьиный Помёт всё сильнее воняет!,negative,['соловьиный помёт'],,4.0,2.0
1931,Может это у Вас что-то случилось неприятное?,neutral,[],,1.0,0.0
1932,"вашу смердящую либероидную вонь ничем не перебить ))) Надеюсь все вы, уебаны, вместе со своими имбицилами-вожаками огребете по полной! )))",negative,"['ваша смердящая либероидная вонь', 'уебаны']",,2.0,0.0
1933,"Боже начал деньги отрабатывать пропагандон. В чем проблема зарегайте кандидатов простая математика надо собрать 5 к подписей вышло на улице по твоим словам 22 к подписей. Ебаные единоросы засирают мозги обычным гражданам. Да ещё кремлеботов по наехало. Ебаные дауны научите своих кремлеботов писать чё нибудь другое кроме тупых фраз тип хотите как на майдане,",negative,"['подписи', 'кремлеботы']",,2.0,1.0
1934,"А с какого хуя ты решил, кто говорит правду, а кто нет? Ты кто такой вообще? Пуля 5, 45 и будешь в гробу валяться со своими претензиями",negative,"['какой хуй', 'пуля']",,0.0,0.0
1935,Помет вопщем и как всегда,neutral,['пометы'],,1.0,1.0
1936,"У сисяна понос, ты че не у больницы?",negative,"['сисян', 'понос']",,0.0,0.0
1937,Алексей Анальный,neutral,['алексей'],,0.0,0.0
1938,"Соловьев - бессовестный пропагандон, в своём выступлении не сказал о главной причине массового и мирного выхода людей на улицы: муниципальные избирательные комиссии бездоказательно, под необоснованными предлогами, без рассмотрения обоснованных возражений кандидатов, показавших преднамеренность искажений в подсчете подписей избиркомами, не дали оппозиционным кандидатам участвовать в выборах. У избирателей тем самым отняли право выбора, составив список кандидатов только из угодных власти лиц и нарушив тем самым избирательное право. Ложь, воровство и жульничество власти подводит народ к точки кипения.",negative,"['самые избирательное право', 'показавшие преднамеренность искажений']",соловьев,7.0,0.0
