,text,ton,keywords,names,likes,replies
1386,"@Denis ToSi Аааа,  гражданин рф - тупорылая свинья, это все объясняет.  Дебил.",negative,"['тупорылая свинья', 'гражданин рф']",,0.0,0.0
1387,"@D. B.  Я тебя поправлю. Ненависть не распыляют,  это не  дезодорант, ненависть  , разжигают.  А евреи , это  народ или национальность и к медицине это понятие ни какого отношения не имеет.",negative,"['ненависть', 'какой отношение']",,0.0,0.0
1388,@vany vanin Отсутствие аргументов тебя вынуждает поносить? ))) Вот он... яркий пример малограмотного быдла))) Орешки чаще кушай.. может еще одна извилина взбухнет)),skip,"['яркий пример', 'отсутствие аргументов']",,0.0,0.0
1389,"@Denis ToSi В отличии от тебя - говномета, у меня есть аргументы и я могу их предоставить,  а что ты  можешь  показать в замен,  И не называй себя малограмотным быдлом, писать то ты кое как научился. Я замечу, сильно грамотному быдлу,  в   русском языке нет слова  ""взбухнет"" и ни когда не было.",negative,"['русский язык', 'малограмотный быдло']",,0.0,0.0
1390,"@vany vanin  Во первых пока что ты не привел ни одного аргумента, а начал с поноса. Во вторых малограмотным считают не только тех кто не соблюдает орфографию и пунктуацию, а тех у кого кругозор и возможности аналитики полученной информации равна нулю (как у тебя). В третьих слово ТУПОРЫЛАЯ, как ты выше писал, (по твоим же оценкам) нет в русском языке, так же как и ДЕБИЛ (с латинского взято)…. Хочешь что бы тебя понял оппонент с низким IQ?! Приходится применять принцип ""С волками жить - по-волчьи выть"". А аргументировать ты только можешь могеть? Или все также ""быдлячить"" будешь?)))) Давай жги своим умом)))",negative,"['русский язык', 'полученная информация']",,0.0,0.0
1391,"@Denis ToSi Что ты затаился под одеялом, где твои доказательства, аргументы. И ни какие принципы  тебе не помогут, козел  ни когда не сможет жить по волчьим законам,",negative,"['твои доказательство', 'какие принципы']",,0.0,0.0
1392,"@vany vanin Ушлепок ты о чем? (ой извини ""ушлепок"" же нет в русском языке)))) Ты уже на животных перешел ( зоофил ))? От тебя сообщения не вижу, к чему ты задаешь вопросы, те которых, я не видел? Я от тебя просил аргументацию твоих высказываний, а пока 5 твоих коментов это говномет и ноль аргументов. Тебе сколько лет? ))))))",neutral,"['ушлепок', '5 твоих коментов']",,0.0,0.0
1393,"@Denis ToSi Ублюдок, я о тебе , с какого хуя я буду переходить на тебе подобное быдло, и мне по хую что ты там не видишь - козел .  На счёт аргументов,  терпение мой друг, ещё не время, пока надо сохранить интригу, ведь твоих аргументов, тоже пока кроме , как  ушлепок и тд. я не заметил. А с какой целью ты интересуешься моим возрастом ?",negative,"['твои аргументы', 'счёт аргументов']",,0.0,0.0
1394,"@vany vanin Ублюдок слово Даль не знал, хотелось бы отметить))))) По хую тебе то что у тебя шизофрения? Мальчик мой)))) Я могу скрины скинуть всей ветки сообщений, но тебе быдляре же по хую, был комент или нет))) Я в вкратце, выше, описал его жизнь где и кем он работал и с чем он боролся, когда и где начал свою карьеру эксперта в геополитике (если треба в датах, то не поленюсь и распишу), а от тебя кроме поноса ничего не видел, можешь свои коменты перечитать и ткнуть меня в свой хоть один аргумент)) Черт малолетний)))) Отвечай за свои слова где он дважды предатель родины. Пиздаболушка)))) Ой такого слова нет в русском языке)))",negative,"['хуй', 'слово']",,0.0,0.0
1395,"@Denis ToSi  Девочка не моя, да твоя шизофрения мне по хую.  Будь так любезна скинь доказательства ( треба в датах, не поленись - распиши). Тыкать тебя носом в мои аргументы  рано, пока я аргументов не предоставлял. Старая чертовка с прогрессирующей деменцией )))  Я всегда отвечаю за свои слова. Не знаю, причем здесь даль бескрайняя, а вот слово ублюдок это вполне литературное слово. Ты очевидно не знаешь значение этого слова, я тебе объясню, но немного позже, как и предоставлю свои аргумент, даже, признаюсь, не свои, а его земляка с исторической родины.  Жду ответа, как соловей лета.",negative,"['слово', 'твоя шизофрения']",,0.0,0.0
1396,"@vany vanin Дура ты и муж твой дурак))) Влади́мир Ива́нович Даль (10 ноября 1801 — 22 сентября 1872) — русский писатель, этнограф и лексикограф, собиратель фольклора, военный врач. Наибольшую славу принёс ему непревзойдённый по объёму «Толковый словарь живого великорусского языка», на составление которого ушло 53 года.  Это так для справки, кто такой Даль, и слово он знал Ублюдень. По поводу даты... Место не хватит расписывать, но его подноготная в датах здесь:  https://tehnowar.ru/96841-kto-takoj-jakov-kedmi-na-samom-dele.html Тут его более расширенно описали, на досуге интересно прочитать. https://tehnowar.ru/96841-kto-takoj-jakov-kedmi-na-samom-dele.html  И вот я не могу понять тебя где ты увидел предательство двух родин!? Предательство в том что ему было ненавистно ЦК? Предательство в том что он служил идее вернуть всех евреев с восточной Европы в Израиль? Предательство в том что он везде выступает за диалог с Россией и  критиковал своего премьер министра Биньямина Нетаньяху и его политический курс ухудшивший отношения с РФ ? За что он и поплатился карьерой и его службу Натив упростили с  конторой Моссад.  Давай Соловей))) спой мне про предательство 2 родин... хотелось бы отметить что в Израиле за предательство родины карают даже за пределами своей страны, а его как у себя так и за пределами не наказали, даже более того, утвердили ему генеральскую пенсию, хотя по звании он далеко не генерал.",neutral,"['предательство', 'пределы']",нетаньяха,0.0,0.0
1397,"@vany vanin Уёбышь с низкой социальной ответственностью )))))) Будешь дальше поносить? )))) Или все таки выложишь свои факты, которых жду уже 7 комент?",neutral,"['социальная ответственность', 'vany vanin']",,0.0,0.0
1398,"@Denis ToSi Для особо ебанутых долбоебов , только после твоих  ( дат, чисел, доказательств), пока кроме  пиздежа я ни чего не увидел.",negative,"['ебанутые долбоебовы', 'denis tosi']",,0.0,0.0
1399,"@vany vanin Шлюшка ))) Совсем попутала?))) Ты взял и сказал в своем первом коменте что он дважды предатель, я попросил у тебя доказательств, и ты потом пишешь типа с чего я буду каждому указывать свои аргументы, я берегу их на особый случай))) С таким же успехом я могу сказать что ты в задницу долбишься и тебе нравятся большие таджикские залупы, а факты потом покажу)))) и уже 8 комент ты поносишь все и вся но только не факты его предательств... Он служащим был в СССР? Он продал или сдал интересы той страны на момент которого он был гражданином? Он стремился в Израиль, я уже писал почему, и вся его служба в Нативе где он работал только этим и занималась. Даты пожалуйста: род. Яков Иосифович Казако́в; 5 марта 1947, Москва. Первая попытка эмигрировать на этническую родину 19 февраля 1967 года пришёл в израильское посольство в Москве, не прошло. 20 мая 1968 года Яков Казаков написал письмо в Верховный Совет СССР, в котором осудил политику антисемитизма, потребовал освобождения от советского гражданства и провозгласил себя гражданином Израиля. У Якова не было родственников в Израиле, а немногочисленные разрешения на выезд выдавались только в целях «воссоединения семей». После выхода из американского посольства, которое прослушивалось КГБ, Яков был задержан и допрошен, но не был арестован. Сотрудники КГБ хотели организовать призыв Якова в Советскую армию для его изоляции из общественной среды, но он заявил, что его родиной является Израиль и он готов служить только в одной армии — Армии обороны Израиля. Из-за ввода советских войск в Чехословакию его призыв в армию был отложен. В феврале 1969 года он получил разрешение на эмиграцию в Израиль и предписание в течение двух недель покинуть Советский Союз. В 1970 году в Нью-Йорке провёл голодовку перед зданием ООН в связи с тем, что в СССР отказывали в разрешении на выезд его семьи в Израиль, добился своего. После приезда в Израиль своих родителей с 4 августа 1970 года добровольно записался на срочную службу в Армию обороны Израиля. во время стрельбы из миномета получил серьезную травму ушей. Был официально признан военным инвалидом (иврит)русск.. Однако отказался покинуть Цахал и переквалифицировался в офицера-разведчика «Бронекорпуса», закончив разведшколу при спецназе «Эгоз». Принимал участие в Войне Судного дня в 1973 против Сирии и Египта, где служил в в танковом батальоне под командованием будущего премьер-министра Израиля Эхуда Барака, личное знакомство с которым на войне существенно поможет далее карьере Кедми. Во время войны принимал участие в самых кровопролитных сражениях как «Битва за китайскую ферму» и форсирование Суэцкого канала. 1 мая 1978 года приступил к работе в эмиграционном транзитном центре в Вене, одновременно сменив фамилию на ивритоязычную — Кедми. С 1977 по 1999 работал в службе ""Натив"", где был директором с 1992. Упростили с службой Моссад из-за конфликта с Биньямином Нетаньяху, которого обвинял в ухудшении Российски-Израильские отношениях и противника Алии с СНГ. После упрощения вынужден уйти на пенсию где как предатель получает генеральскую пенсию хотя он далеко не генерал, на пенсии занимается бизнесом читая лекции по безопасности и выступая аналитиком в различных СМИ. Всегда публично выступает за диалог с Россией как у себя на телевидениях в Израиле так и в других странах. Его высказывания касательно России: В обсуждении крушения самолета Ил-20, сбитого огнем сирийских ПВО, высказался так: ""Это результат серии трагических ошибок. К сожалению, я должен констатировать, что большинство ошибок было с нашей стороны. Начиная от решения провести атаку в непосредственной близости от баз российских войск, и кончая тем, что непринято во внимание было то, что в небе находится, и это было известно, самолет разведчик. В отношении утверждения, что выполнена была специальная подстава или специальная провокация, для того, чтобы скрыться за этим самолетом — оно не выдерживает профессиональной критики"" «В России сформировалась моя личность, мои моральные и нравственные принципы: уважение к человеку, независимо от его происхождения, национальной или религиозной принадлежности, обостренное чувство справедливости как в обществе, так и вообще. В России я научился любви к родине, любви к своему народу и готовности к самопожертвованию во имя идеалов, в которые веришь. В России я научился бороться до конца и никогда не сдаваться, даже когда ты один против всех и у тебя нет никаких шансов.\n\n…В России меня научили ценить книгу, культуру и образование, хорошее воспитание и искусство. С детства я привык относиться с отвращением к дешевой и примитивной политической пропаганде, к лицемерию, особенно властей предержащих и членов партии, к торговле принципами и образом жизни. В России я научился относиться с презрением к людям, посвятившим свою жизнь наживе и деньгам. Несмотря на жестокий режим, несмотря на лицемерие и ложь, заполнившие советское общество и в конце концов погубившие его, все свои качества я приобрел в России и нисколько не жалею об этом».",neutral,"['россия', 'израиль']",алий,0.0,0.0
1400,"@Denis ToSi Пидар, твой звездный час пробил.  Факты в студию. Единственное что я хотел заметить, не важно какую биографию ты себе сочинишь, важно, что о тебе говорят люди. А тем более, люди очень значимые и уважаемые, как в Израиле, так и в мире. Таким человеком является писатель - публицист Авигдор Эскин. Это его краткая характеристика, своего земляка  Яши Казакова (кедми). https://www.youtube.com/watch?v=B-0U1Y0yDqA.",neutral,"['люди', 'твой звёздный час']",яша казаков,0.0,0.0
1401,"​@vany vanin )))) Пидар… звездный час...))) я так и думал что ты живешь чужим мнением))))) Для тебя значит Иудей-экстремист Авигдор авторитет?))))) Мдяяя, Живи пацан своим мнением опираясь на факты, твоя сылка не открывается, но я его слушал, главные его тезисы я могу опровергнуть легко (и про коррупцию в Нативе и про секретность) можешь сам погуглить слушания по этому делу и причины возникновения проверки (главная причина, это отношения между Кедми и Нетаньяху, если что) Но в итоге ему присудили генеральскую пенсию... хочу уже пятый раз отметить. Кто такой Авигдор, ты придурок поленился узнать, он между прочим судим дважды, один раз простили второй раз срок получил за экстремистские движения в Израиле. Его характеризирует и его высказывания по поводу того что израильтяне  избранные (почти фашист с идеологией высшей расы) вот в 2018г:  ""Они оказались восприимчивы к еврейству, Маркс был почти богом… все святые, все абсолютно евреи. Наша задача не в том чтобы говорить им — ах, скоро вас покарают. Наша задача — сказать, а вообще-то вас всех наверно надо бы спасти, помочь, чтобы жизнь ваша стала лучше, по вашим талантам, по вашему потенциалу"" \nВот еще: ""Внутри России идёт мощнейшая антисемитская кампания… я думаю, со времён Дела врачей такого не было.""   \nЯ не отрицаю что антисемитизм в России присутствует, но не в таких масштабах как он описывает, в Европе он не видит? Пусть попробует пройтись в свое ""капе"" по французским кварталам... я посмотрю сколько он проживет. И в конце концов Авигдор это не все евреи и он не всеми уважаемый, я тебе не скинул его высказываний о России. Так что придурок наберись ума и живи своим мнением))))",negative,"['россия', 'мнение']",авигдор,0.0,0.0
1402,"гимн россии самый крутой,привет от русских с неньки",positive,"['самый крутой,привет', 'гимн россии']",,196.0,54.0
1403,Привет! Вам всех благ! 💐,speech,"['все блага', 'привет']",,17.0,0.0
1404,Боже Царя храни тоже клёвый,neutral,"['бог царя', 'клёвыи']",,12.0,0.0
1405,Привет русские скоро будем вместе,speech,['привет'],,24.0,0.0
1406,"@Руслан Салов мне как удобно так и печатаю,нашел к чему придраться",neutral,"['салов', 'руслан']",руслан салов,7.0,0.0
1407,@Александр Правильный дай бог,neutral,"['бог', 'александр']",александр правильный,5.0,0.0
1408,@Татьяна Сергеева спасибо и вам,speech,['татьяна сергеева'],татьяна сергеева,6.0,0.0
1409,"Не гимн России а гимн СССР ,мы тоже ташимся от гимна России.",neutral,"['гимн россии', 'гимн ссср']",,5.0,0.0
1410,@Salumi Halim мне гимн России нравится больше намного,positive,"['гимн россии', 'salumi halim']",,6.0,0.0
1411,"@КОКОШНИ К ""Ты ж мене пидманула"" лучше щени вмерлы",skip,"['мена пидманула', 'вмерла']",,3.0,0.0
1412,@Алена Татаринова Гимн моей страны СССР и Россия не поменяли.,neutral,"['моя страна ссср', 'ален татаринова']",ален татаринов,5.0,0.0
1413,@Salumi Halim изменили слова немного,neutral,"['salumi halim', 'слово']",,3.0,0.0
1414,"@Александр Правильный .серьёзно?Не долго это сколько?И куда ДЕНЕМ все миллионы,а там МИЛЛИОНЫ свидомых тварей?",negative,"['свидомые твари', 'все миллионы,']",александр правильный,3.0,0.0
1415,@Алена Татаринова Серавно приятно !!!,positive,['ален татаринова'],ален татаринов,2.0,0.0
1416,@Salumi Halim вы с россии ж?,neutral,"['salumi halim', 'россия']",,0.0,0.0
1417,Салам русакам от Алматы👌,skip,"['сала', 'русаки']",,9.0,0.0
1418,"@Алена Татаринова ,а вы вукраинка! судя по вашему правописанию.",neutral,"['ваше правописание', 'ален татаринова']",ален татаринов,0.0,0.0
1419,@Руслан Салов Das ist kein Linguistikforum.,neutral,"['салов das ist kein linguistikforum', 'руслан']",руслан салов,0.0,0.0
1420,"@Алена Татаринова Вы не поверите,я никогда не был в России.Жду спонсоров чтобы посещать Россию Матушку.",negative,"['россии.жда спонсоров', 'ален татаринова']",ален татаринов,1.0,0.0
1421,Привет русским с неньки от белорусов. Держитесь!,speech,"['привет', 'белорусы']",,4.0,0.0
1422,😉,neutral,[],,0.0,0.0
1423,@Salumi Halim откуда ж вы,neutral,['salumi halim'],,0.0,0.0
1424,"@Тин Шадрин я русская,просто живу в украине,украинский знаю",neutral,['тины шадрин'],,1.0,0.0
1425,"@Искандер Салем аналогично,но с запорожья",neutral,"['салем', 'искандер']",искандер салем,3.0,0.0
1426,"@Алена Татаринова ,тогда вы должны знать как писать Россия.",neutral,"['ален татаринова', 'россия']",ален татаринов,0.0,0.0
1427,@Алена Татаринова Солнечный Таджикистан.,neutral,"['солнечный таджикистан', 'ален татаринова']",солнечный,1.0,0.0
1428,@Salumi Halim привет вам с украины,neutral,"['salumi halim', 'украина']",,0.0,0.0
1429,@Тин Шадрин ну лень мне стрелкой двигать,neutral,"['тины шадрин', 'стрелка']",шадрина,0.0,0.0
1430,"@Алена Татаринова , поэтому у вас там такое...",neutral,['ален татаринова'],ален татаринов,1.0,0.0
1431,@Алена Татаринова Очень люблю Украину .Привет и вам.,positive,"['ален татаринова', 'украина']",ален татаринов,0.0,0.0
1432,@Salumi Halim я тоже любила.до 2014,neutral,['salumi halim'],,3.0,0.0
1433,@Тин Шадрин не поэтому,neutral,['тины шадрин'],шадрина,0.0,0.0
1434,"Salumi Halim Я тоже счастлива, что россияне не поменяли Гимн Советского Союза. Гармония старого текста с сновым делает слова Гимна чувственней и легко запоминаемыми.  Я обожаю этот Гимн. \nЯ живу в Германии. Однажды выхожу из магазина, открываю дверь на улицу и первое, что слышу, это маленький оркестр, который играет Гимн. Я чуть за сердце не схватилась. Такой ком в горле стоял, я расплакалась. Муж меня еле с места сорвал. Оказывается, белорусы приехали в наш город. А вокруг стояли  наши вперемешку с местными, пели кто тихо, кто чуть погромче, кто старым текстом, кто новейшим, и на последнем аккорде грянули такие аплодисменты, какие  бывают после гениально сыгранного спектакля.  Белорусы прямо-таки обалдели от такого успеха. Даже «тевтонцы» были в восторге.",positive,"['гимн', 'белорусы']",,8.0,0.0
1435,"Искандер Салем Саламалейкум, Уважаемый. Большой привет из Германии. Я тоже «казашка» из-под Павлодара, Успенский район. Желаю мира и благоденствия моей малой родине Казахстан.",neutral,"['моя малая родина', 'большая привет']",успенский,2.0,0.0
1436,@Salumi Halim спасибо,neutral,['salumi halim'],,1.0,0.0
1437,"@Julia Brungardt А ваш муж значит не рожденый в СССР  ,если он не упал в обморок.",skip,"['ваш муж', 'julia brungardt']",,0.0,0.0
1438,Julia Brungardt Казахстан 👍👍👍👍👍👍👍👍,neutral,"['julia brungardt', 'казахстан']",,1.0,0.0
1439,@Алена Татаринова очень правильно написали!,positive,['ален татаринова'],ален татаринов,0.0,0.0
1440,@Валентина Кордон спасибо,neutral,"['кордон', 'валентин']",валентин кордон,0.0,0.0
1441,"Гимн СССР самый крутой!\n""Союз нерушимый республик свободных\nСплотила навеки Великая Русь.\nДа здравствует созданный волей народов\nЕдиный, могучий Советский Союз!"".",positive,"['могучий советский союз', 'самый крутой!\\n""союз']",,2.0,0.0
1442,Ой свободних ли!,neutral,[],,0.0,0.0
1443,"@Валентина Кордон - а каких? Конечно своодных. Или вы хотите сказать, что над СССР был внешний хозяин?\n\nИ во-вторых - мы о крутизне гимнов тут говорим, если заметили, а не о свободе или несвободе.",neutral,"['крутизна гимнов', 'внешний хозяин?\\n\\nь']",валентин кордон,2.0,0.0
1444,@Валентина Кордон в смысле,neutral,"['смысл', 'кордон']",валентин кордон,0.0,0.0
1445,"@Лена Слютена увы он неактуален уже,а я родилась после него",neutral,"['лена слютена', 'уже,']",лена слютёна,0.0,0.0
1446,"@Лена Слютена  Нет- внутренний Ви же не думаете всерьез, что республики по своей воле били в составе СССР. Вспомните, когда екскурсия на запад, только в сопровождении КГБиста, чтоби не разбежались\n А а 1991 возникла возможность , разбежались.Снимите розовие очки.",negative,"['состав ссср', 'лена слютена']",лена слютёна,0.0,0.0
1447,"@Алена Татаринова - почему же неактуален - ещё как актуален! Он теперь всегда будет актуален, потому что олицетворяет ту Великую страну, которую враги до сих пор боятся! Великий могучий Советский Союз! И ничего страшного нет в том, что вы родились после - оглянитесь, вы родились и живёте в среде, созданной нашим великим Советским народом. Никакой современный капиталистический бурьян, появившийся после, не может заглушить той мощи и основательности, которая выпирает из нашего прошлого и напоминает о величии ваших предков. Вы до сих пор слышите нападки наших врагов на наше государство, они до сих пор боятся, а вы говорите ""неактуален"" - ещё как актуален! Лучший в мире Гимн, народный и социально мощный, громыхающей поступью он продолжает идти по планете...\nhttps://www.youtube.com/watch?v=6C_TEAROUMM",neutral,"['сии поры', 'никакая современный капиталистический бурьян']",ален татаринов,2.0,0.0
1448,"@Валентина Кордон - допустим, что вы из Украины, то и отвечаю в ключе для вас...\nУкраина была учредителем СССР, одним из. Учредителем, понимаете?  Т.е., она была СОЗДАТЕЛЕМ СССР. Так по чьей воле? Конечно по своей воле - по воле украинского народа, русского народа, беларусского народа и народа закавказья. Больше скажу - укранские представители даже руководили всем СССР! По чьей же воле, как думаете?",neutral,"['воля', 'чья воля']",валентин кордон,1.0,0.0
1449,@Лена Слютена по воле импермкой,neutral,"['лена слютена', 'импермка']",лена слютёна,0.0,0.0
1450,"@Валентина Кордон - боже мой, Валентина!  положительно к вам отношусь, но Вы сейчас выставляете себя на посмешище - СССР создан в 1922 году, а царь отрёкся в 1917-м!",neutral,"['валентин', '1922 году']",валентин кордон,1.0,0.0
1451,"@Лена Слютена мне тоже жаль что развалили такую мощь,когда горбатый сдохнет это будет всенародный праздник просто,впрочем про него анекдот не слышали,почему он жив еще?",negative,"['лена слютена', 'всенародный праздник']",лена слютёна,2.0,0.0
1452,@Лена Слютена ми действительно говорим с Вами на разних язиках.Можно спросить : что такое империя?,neutral,"['такое империя', 'лена слютена']",лена слютёна,0.0,0.0
1453,"@Валентина Кордон - нет, нельзя, потому что это вы первый употребили этот термин (империя), вот и расскажите всем нам, в каком смысле вы его употребили, дайте своё определение.",neutral,"['какой смысл', 'термин']",валентин кордон,1.0,0.0
1454,"@Алена Татаринова - про праздник согласна, жаль только, что никто пока не смог ускорить его наступление...\n\nПро анекдот не, не слышала - поведайте",negative,"['ален татаринова', 'праздник']",ален татаринов,2.0,0.0
1455,"@Лена Слютена и не говорите ,сама напьюсь от радости наверное и сделать красным днем календаря а анекдот  такой, встречаются два мужика и один другого спрашивает  как думаеш почему горбачев  все еще жив? а его в ад не берут,черти боятся что он его им  развалит",negative,"['лена слютена', 'два мужика']",лена слютёна,1.0,0.0
1456,@VLAD  только мы в раю а вы просто сдохните как шелудивые шакалы,negative,"['шелудивые шакалы', 'рая']",,0.0,0.0
1457,"Мне очень жаль, что новоизбранный президент Украины очень глупый человек , несмотря на то , что еврей ,  он просто позорит свой народ, пусть   не очень уважаемый на определенном этапе истории, когда занимался растовщительством в Европе.А России пора исправлять политические ошибки Ленина и Сталина, и наконц- то заняться "" обрезанием"" по иудейски территории советской Украины до ее естественных границ начала 19 го века. Почему  РОССИЯ должна оставить на растерзание фашистской Украине наших русских людей живущих на юговостоке  в тех областях начиная от Одессы и заканчивая Слобожанских областей.?Когда же будет проявлена политическая воля руководства нашей великой державы России ? Давно пора собирать русских людей в едину семью, в единый кулак !",negative,"['пора', 'наша великая держава россии']",сталин,1.0,0.0
1458,Люди более мерзково человек а чем этот ведущий я не видел,neutral,"['человек', 'люди']",,0.0,0.0
1459,"какая мама,злобная мачеха",neutral,"['какая мама,злобная мачеха']",,23.0,0.0
1460,Зельц давит на чувства свидомитов не хуже Петро.Значит и воровать сможет  не хуже),skip,"['чувство свидомитов', 'зельц']",петро,16.0,0.0
1461,Кстати а Одесса и Киев  то же русские дети 👶 надо их вернуть в ближайшей перспективе!,neutral,"['русские дети', 'ближайшая перспектива']",,14.0,1.0
1462,"Пока там конченые в БОЛЬШИНСТВЕ СВОЁМ взрослые,то детей как то негоже забирать даже у конченых взрослых.\nА там в одессе и киеве БОЛЬШИСТВО это конченые взрослые,выбирающие мразей и да,посмотрите на выборы и докажите обратное.",negative,"['конченые взрослые,выбирающие мрази', 'конченые взрослых.\\n']",,0.0,0.0
1463,"Дмитрий Куликов, мОлодец!!!!!Корнилов тоже!!!!!!!",positive,"['молодец!!!!!корнилы', 'куликов']",корнилов,9.0,0.0
1464,"Как же интересно смотреть эту часть передачи,где нет дибилов из Украины. Вот это то,что нам нужно!",positive,"['часть', 'украина']",,10.0,0.0
1465,Игорь Коротченко сказал правильно!...   насчёт налогов!,neutral,"['налоги', 'коротченко']",игорь коротченко,8.0,0.0
1466,Когда прекратят хлопать ?????,neutral,[],,1.0,0.0
1467,"Яков как всегда прекрасен, потому что убийственно точен",positive,['яков'],,20.0,0.0
1468,Этот лысый мой кумир ))))),positive,['лысый мой кумир'],,1.0,1.0
1469,Скажи кто твой кумир и я скажу КТО ТЫ!,neutral,['твой кумир'],,0.0,0.0
1470,"Если бы дебилизм был смертельной болезнью, то  Кофтуна похоронили еще в детстве.",negative,"['смертельная болезнь', 'кофтун']",,22.0,3.0
1471,Я от ваше комета смеялась очень долго,positive,['ваше комета'],,0.0,0.0
1472,"Если бы твоя мать была хоть чуточку умной, придушила тебя ещё в роддоме и сама повесилась!",skip,"['твоя мать', 'роддом']",,0.0,0.0
1473,"Какое такое, шваль? Ну вот, уже три слова. Жду рывки, падаль!",negative,"['три слова', 'шваль']",,0.0,0.0
1474,"Вот несколько раз смотрю и слушаю Василя и не пойму о чем он? Ковтун - понятно, дебелит что бы только заплатили.",neutral,"['раз', 'ковтун']",василь,0.0,2.0
1475,О своём - личном.,neutral,[],,0.0,0.0
1476,Он не решил куда ему..к умным или красивым.. вот болтается как дерьмо в аполонке..,negative,"['куда', 'ему..к']",,0.0,0.0
1477,"Сборище сионистов, по мере сил разобщающее славян.",neutral,"['сборище сионистов', 'разобщающее славяне']",,0.0,0.0
1478,"Господин Соловьёв, вы ошиблись, не Яйценюк, а ЯйценЮх!!!",negative,"['господин соловьёв', 'яйценюх']",,10.0,0.0
1479,"Так и хочется сказать: ""Муй ты стоптанный 3:50"". КОГДА КУКУРУЗНИК ОТДАЛ КРЫМ, ВЫЫЫЫ НЕЕЕЕ ДУУУУМАААЛИИИИ, ЧТО ЭТО И НАШЕ ДИИИИТЯЯЯЯ, КОЗЛЫ, О ЧУВСТВАХ РОССИЯН НИКТО НЕ ДУМАЛ, МЫ ТОООООЖЕЕ ЛЮЮЮДИИИ, МОРАЛЬНЫЕ УРОДЫ,  ТОЛЬКО О СЕБЕ, ЗЕЛЕНЬ ПУЗАТАЯ, АЛЕ МЫ ТОЖЕ ЛЮЮЮЮДИИИ, СЛЫШИШЬ ТЫ!!!!!!!!!",negative,"['чувства россиян', 'тооооожее люююдиия']",,1.0,0.0
1480,"Ну, Жирик и дебил! Совсем из ума выжил. Он что, участвует в финансировании, что его постоянно приглашают и вежливо слушают его хамский бред",negative,"['хамский бред', 'финансирование']",,12.0,1.0
1481,"он был ровно такой всегда, так что об выжил речь не идет. Я с ранних 90х помню его ровно такой же хамский, чудовищный бред. При этом не счесть примеров, когда самый, казалось бы, упоротый бред становился повседневностью",negative,"['чудовищный бред', 'упоротый бред']",,0.0,0.0
1482,Ценики покажи пидр,neutral,"['ценики', 'пидры']",,0.0,0.0
1483,"Да и вообще Адам и Ева были украинцами, просто они из рая на заработки свалили. Так и началась история человечества!",negative,"['история человечества', 'украинцы']",ева,132.0,6.0
1484,Ты где видел украинцев во времена Адама и  Евы?,neutral,"['времена адама', 'украинцы']",ева,2.0,0.0
