,text,ton,keywords,names,likes,replies
2088,"все собрал опять в кучу - ничего до конца сформулировать не может - кругом и все плохо и все хорошо одновременно, а что нам делать - непонятно. путается в показаниях. допустим мы вдарим по штатам и остальным. и? планетарная катастрофа? ""царь-батюшка"" отрекся сам от престола, предал всех и поверг страну в хаос. теперь этого слабака, из-за которого погибли миллионы, мы должны поминать вставанием? умрет Жириновский и от его ЛДПР ничего не останется, хотя он может еще и ЛДПР распустит и сам запишется в коммунисты",negative,"['лдпр', 'планетарная катастрофа']",жириновский,0.0,0.0
2089,Этот клоун уже в монархисты заделался?,neutral,"['монархисты', 'клоун']",,6.0,2.0
2090,хоть и из рода лавочников и сапожников,neutral,"['род лавочников', 'сапожники']",,0.0,0.0
2091,"Враг моего врага- мой друг, видимо по этому отдаем китайским коммунистам огромные территории в сибири,а по утверждениюЖириновского- коммунисты- это враги.",negative,"['огромные территория', 'моё враг']",,1.0,0.0
2092,Жириновский это диагноз,neutral,"['жириновский', 'диагноз']",жириновский,0.0,0.0
2093,"Жириновский в своей стихии, как был клоуном Путина, так и остался, придурок, ты уже постарел. может у тебя есть дети. внуки, им ещё жить хочется, а ты так про войну говоришь, привык делать воинственные заявления. а сам по жизни трус. если кто противоречит тебе. сразу свою защиту зовёшь",negative,"['клоун путина', 'воинственные заявление']",путин,0.0,0.0
2094,"жирик,а если тебя запретят?",neutral,"['жирик,']",,0.0,0.0
2095,"при чем тут коммунисты,надо говорить-без предателей",neutral,"['предатели', 'коммунисты,надо']",,3.0,0.0
2096,"Сейчас такая путинская власть ,что ничему не удивляешься ,он может что угодно развязать и в любой момент —этотшизофреник с манией преследования —уже замучал всех и что  несет Жириновский —хочется послать его пешком до Владивостока и заставить его мыть сапоги —это такие старые пердуны собрались в Кремле и скучают —лишь бы с кем всех поссорить и завязать войну —евреи —пидарасты",negative,"['такая путинская власть', 'такие старые']",жириновский,0.0,0.0
2097,Жирик пес,neutral,"['пёс', 'жирики']",,0.0,0.0
2098,Стыдно чиновникам )))))))))жирик ты че))) накурился что ли ! тебе то бывает стыдно прокладка ты  единоровская ))),negative,"['чиновники', 'прокладка']",,0.0,0.0
2099,Помойка,neutral,['помойка'],,0.0,0.0
2100,"Пугают войной, что бы власть не трогали на фоне митингов. Удобно получается. Типа лишь бы не было войны, а сказочный- гарант стаби льности. И пипл типа хавает.\nЗабыл написать все это соловьиный помёт",negative,"['тип', 'война']",,4.0,0.0
2101,"такие как Жириновский не будет в политике, тогда везде во всем мире будет прекрасно",neutral,"['все мир', 'политика']",жириновский,26.0,4.0
2102,Эйдельштейна  (жирика) на царство.,neutral,"['эйдельштейн', 'царство']",,1.0,0.0
2103,@vany vanin в личной синагоге с басейном,neutral,"['личная синагога', 'vany vanin']",,0.0,0.0
2104,"@Hamzat S А причем здесь синагога?  Эйдельштейн , русский патриот ,  он всегда на этом настаивает.",neutral,"['русский патриот', 'hamzat s']",эйдельштейн,0.0,0.0
2105,"@vany vanin те что укатили с вагонами народных денег тоже были ""настоящие русские патриоты"".",neutral,"['настоящие русские патриоты', 'народные деньги']",,0.0,0.0
2106,клоун,neutral,['клоун'],,0.0,0.0
2107,"Жириновский, как всегда рубит правду матку!",negative,"['правда', 'матка']",жириновский,1.0,0.0
2108,Жирик успешно играет роль клинического идиота...,negative,"['клинический идиот', 'роль']",,6.0,0.0
2109,"Место жирика - манеж , профессия - клоун .",neutral,"['профессия', 'место']",,0.0,0.0
2110,Давайте еба... по тбилиси,neutral,['тбилиси'],,0.0,1.0
2111,из за одного придурка ? Не хорошо.,negative,['одно придурок'],,0.0,0.0
2112,Жирика Грузия заразила коррупцией 😁,negative,"['коррупция', 'жирика']",жирика,1.0,1.0
2113,скорее наоборот,neutral,[],,0.0,0.0
2114,Владимир Вольфович! Всегда с интересом Вас слушаю и верю Вам. Выглядите прекрасно. Спасибо.,positive,"['интерес', 'вольфович']",,0.0,0.0
2115,Привентивный по своим внукам? Ну- ну...,neutral,['внуки'],,0.0,0.0
2116,"А Ерохин А.П. слушает да жрет. Для справки.  Ерохин А.П. это Вроронежская падла которая ворует в Минздраве. Пока не будут расстреливать таких ерохиных - толку не будет. Они будут жрать и срать нам на головы, а мы только утираться.",negative,"['ерохин', 'такие ерохины']",А П ерохин,0.0,0.0
2117,"А Ерохин А.П. слушает да жрет. Для справки.  Ерохин А.П. это Вроронежская падла которая ворует в Минздраве. Пока не будут расстреливать таких ерохиных - толку не будет. Они будут жрать и срать нам на головы, а мы только утираться.",negative,"['ерохин', 'такие ерохины']",А П ерохин,0.0,0.0
2118,"А Ерохин А.П. слушает да жрет. Для справки.  Ерохин А.П. это Вроронежская падла которая ворует в Минздраве. Пока не будут расстреливать таких ерохиных - толку не будет. Они будут жрать и срать нам на головы, а мы только утираться.",negative,"['ерохин', 'такие ерохины']",А П ерохин,0.0,0.0
2119,"Несет такую галимотню,что мне кажется у его крыша поехала. Кто даст приказ  нанести ядерный удар по Америке!  Путин,у которого семьи его друзей проживают в Америке.Так  если его  друзья  услышат этот приказ от своего дружка Путина,то и приказ и Путин сразу потеряются.А может Председатель Правительства Медведев, отдаст такой приказ и жахнет по Америке ядерной бомбой.Он что убьет своего сына бизнесмена подданного Америки. то разве это похоже на Медведева. А может какой либо генерал из Путинской свиты отдаст этот приказ.Представьте себе один из генералов у которого жена и детишки живут в Америке,холуя преданного Путину,отдаст такой приказ. И вот такой бред несет Жириновский-видимо, постарел старина и склерозом от его несет.",negative,"['приказ', 'такая приказ']",жириновский,0.0,0.0
2120,Больной на всю голову!,negative,['вся голова'],,0.0,0.0
2121,"Реакция благодарного слушателя украинца на речь J i р и н о в с к о г о про украинский язык.\n\n""@Алиса Мориа - Не можу спокійно дивитися на отого x * я k a   jjj * d * v ь s ь k о * o,сидить ,як c в iня ,барило розпустив!Мабуть з голоду чахне!Ногами снує,як п ів ень не дорізаний!По його логіці,так на землі тільки сама Росія існувала!!!!!!P є * o * a  s_t горбатий!Поки він сидітиме в тій думі?Старий p  e * d * n, брехливий * e  d o  f і л !Свої крашанки вже до крові по стирав виминаючи в карманах!І все йому мало,ніяк не нажеруться людської крові КР ОВ ОП ИВ ЦІ!!!!!!!!ОТ ЇМ ТА ОКРАЇНА ПОПЕРЕК ГОРЛА СТОЇТЬ ,МОВУ ПРИДУМАЛИ КОМУНІСТИ! ЦЕ Ж ЯКІ КОМУНІСТИ ПРИДУМАЛИ,ТІ,ЩО РОЗПИСУВАЛИСЯ ХРЕСТИКОМ? ДЕ БІ Л !!!!ЇХАВ БИ В СВІЙ І З РА Ї Л Ь ТА ТАМ БИ ПРАВА КАЧАВ! РОСІЯ ЗДАТНА ТІЛЬКИ УКРАСТИ ,НАВІТЬ ПІСНІ,І ТІ ПРИСВОЇЛИ!""\n\nНе-(рус)\nможу-(рус дерев 1 моГу)\nспокійно-(рус дерев 1 спокОйно)\nдивитися-(рус дерев)\nна-(рус)\nотого-(рус дерев)\nх р яка-(рус)\nj * d *  v ь * к * г о-(рус дерев)\nсидить-(рус дерев 1 сидит)\nяк-(рус дерев как)\nс в иня-(рус дерев 1 свинЬя)\nбарило-(поль дерев barylka - боченок рус дерев живот)\nрозпустив-(рус дерев)\nМабуть-(рус дерев)\nз-(рус дерев)\nголоду-(рус)\nчахне-(рус дерев чахнеТ)\nНогами-(рус)\nснує-(рус дерев семенит)\nяк-(рус дерев)\nп і в ень-(бел - певень рус дерев пе тух)\nне-(рус)\nдорізаний-(рус дерев дорЕзанЫй)\nПо-(рус)\nйого-(рус дерев)\nлогіці-(еурап дерев логиКЕ)\nтак-(рус)\nна-(рус)\nземлі-(рус дерев 1 землЕ)\nтільки-(рус дерев тОлькО)\nсама-(рус)\nРосія-(рус дерев)\nіснувала-(поль дерев isnavats существовала)\n* є * o p a * t-(еурап дерев)\nгорбатий-(рус дерев)\nПоки-(рус дерев)\nвін-(рус дерев Он)\nсидітиме-(рус дерев)\nв-(рус)\nтій-(рус дерев тОй)\nдумі-(рус дерев думЕ)\nСтарий-(рус дерев)\np * r d y n-(рус)\nбрехливий-(поль - brzechac лаять)\np * d о f і l-(еурап дерев)\nСвої-(рус)\nкрашанки-(рус дерев крашеные яйца)\nвже-(рус дерев Уже)\nдо-(рус)\nкрові-(рус)\nпо-(рус)\nстирав-(рус дерев 1 стираЛ)\nвиминаючи-(рус дерев)\nв-(рус)\nкарманах-(рус)\nвсе-(рус)\nйому-(рус дерев Ему)\nмало-(рус)\nніяк-(рус дерев ниКАк)\nне-(рус)\nнажеруться-(рус дерев)\nлюдської-(рус дерев)\nкрові-(рус)\nКРОВОПИВЦІ-(рус дерев 1 кровопийцЫ)\nОТ-(рус дерев Вот)\nЇМ-(рус)\nТА-(рус)\nОКРАЇНА-(рус)\nПОПЕРЕК-(рус)\nГОРЛА-(рус)\nСТОЇТЬ-(рус дерев)\nМОВУ-(поль рус)\nПРИДУМАЛИ-(рус)\nКОМУНІСТИ-(еурап дерев)\nЦЕ –(еурап дерев - c'est - это)\nЖ-(рус)\nЯКІ-(рус дерев)\nКОМУНІСТИ-(еурап дерев)\nПРИДУМАЛИ-(рус)\nТІ-(рус дерев Эти)\nЩО-(рус дерев ЧТо)\nРОЗПИСУВАЛИСЯ-(рус дерев)\nХРЕСТИКОМ-(рус дерев)\nD I Б І L -(еурап дерев)\nIХАВ-(рус дерев - ехал)\nБИ-(рус дерев бЫ)\nВ-(рус)\nСВІЙ-(рус дерев свОй)\nІ З P A Ї Л Ь-(рус)\nТА-(рус дерев также И)\nТАМ-(рус)\nБИ-(рус дерев бЫ)\nПРАВА-(рус)\nКАЧАВ-(рус дерев 1 качал)\nРОСІЯ-(рус дерев росСия)\nЗДАТНА-(бел поль дерев способный)\nТІЛЬКИ-(рус дерев)\nУКРАСТИ-(рус дерев)\nНАВІТЬ-(поль дерев nawet даже)\nПІСНІ-(рус дерев пЕснИ)\nІ-(рус)\nТІ-(рус дерев тЕ)\nПРИСВОЇЛИ-(рус)\n\nрус дерев-55    ~ 52 %\nрус-37              ~ 35 %\nеурап дерев- 7 ~ 7%\nполь дерев-6   ~ 6 %\n\nукр-0               ~ 0 %",skip,"['дерева', 'л']",мов,1.0,0.0
2122,"То войны не будет, то она не избжна вот так он и пророчит всё подряд говорит и что-то да сбывается )",neutral,['война'],,52.0,4.0
2123,"А потом очень удобно сказать:я же говорил,-сто процентное попадание.",neutral,"['процентное попадание', 'говорил,-сто']",,3.0,0.0
2124,"Уж если и слушать кого из этой компании,то Кедми намного умнее",neutral,[],,0.0,0.0
2125,Роман Кузнецов еще лучше Редми. Почти как Айфон)),neutral,"['роман', 'кузнецов']",роман кузнецов,0.0,0.0
2126,и за это его народ содержит уже 40 лет ?,neutral,"['40 лет', 'народ']",,0.0,0.0
2127,Вот жирик заложил где находится штаб ракетных войск стратегических сил шпион американскии,neutral,"['шпион американскии', 'стратегические силы']",,0.0,0.0
2128,"Ха-ха, в начале 90-х занесло в санаторий на Камчатке. Так там действительно, чуть ли не 3 раза ежедневно в столовой давали красную икру. На дорогу дали несколько банок, как гостинец. Вернулся с чуть- чуть морковным  оттенком лица. Глядеть потом не мог...",neutral,"['морковный оттенок лица', 'начало 90-х']",,0.0,0.0
2129,"Он же дебил, он с каждым днём всё больше погружается в маразм. Когда-то умный человек, но абсолютно циничный, без души и без сердца. Старый маразматик. Он угадывал раньше, что будут делать циничные западники, потому что сам такой, потому что человек с совестью не способен представить себе всю глубину низости капиталистов, но строить с ним светлое будущее невозможно. Он латентный фашист. Всё его речи наполнены чудовищным прагматизмом и ненавистью. Не дай Бог это чудовище когда то войдёт в кремль, как президент. Если что, я за коммунистов.",negative,"['вся глубина низости капиталистов', 'чудовищные прагматизм']",,0.0,0.0
2130,"Жириновский - лживый гад. Напугать могут лишь масштабы его гадской риторики, количество людей которым он головы засирает своим антикоммунизмом. Ладно-бы доводы какие приводил с которыми можно было-бы как-то дискутировать... Так нет-же, брешет напропалую, наваливает по-чище зарубежных... ""партнёров"".\n Политический ПИДАР, короче.",negative,"['политический пидар', 'лживый гад']",жириновский,0.0,0.0
2131,"""когда будут говорить мир и безопасность тогда и постигнет их пагуба""....",neutral,"['пагуба', 'мир']",,22.0,3.0
2132,Да так написано в священном писании - вся истина!,neutral,"['священное писание', 'вся истина']",,1.0,0.0
2133,Как понять это ?,neutral,[],,0.0,0.0
2134,"1 Фессалоникийцам 5:2-3\n\n2 ибо сами вы достоверно знаете, что день Господень так придет, как тать ночью. 3 Ибо, когда будут говорить: «мир и безопасность», тогда внезапно постигнет их пагуба, подобно как мука родами постигает имеющую во чреве, и не избегнут.\n\nРусский синодальный перевод (Протестантская редакция)\n\nhttps://www.bibleonline.ru/bible/rst66/1th-5.2-3/\n\n© Библия Онлайн, 2003-2019.",neutral,"['избегнут.\\n\\nрусский синодальный перевод', '1 фессалоникийцам 5:2-3\\n\\n2']",,0.0,0.0
2135,"Карибский кризис инициировал СССР. Опять пытается оживить мёртвую идею  ""коммунистического"" доминирования на планете под другим гарниром?? Или , чувствуя закат жизни, Жириновский , провоцирует самоубийственную катастрофу?",neutral,"['самоубийственная катастрофа', 'мёртвая идея']",жириновский,0.0,0.0
2136,"Это не только Жириновский говорит и чувствует нас таких 20%,людей умных прекрасно прогнозирующих,что будет.Остальныет80%,часть имеют страусиную позицию и не хотят думать и следуют по течению ,другие вообще мозгов не имеют,и имеют позицию,которую им навязывают или власти,либералам США..Да мы знаем,что война неизбежна.Страшно,что завяжется с Украиной,США.А воспользуется победой Китай.Сша ,Украина не выиграет,Россия тоже пострадает,Европа,США, \nУкраина пострадает больше.Особенно Украина в результате вообще сгинет из за своей ослиной упертости. И жадности.",negative,"['украина', 'такие 20%,люди']",жириновский,0.0,0.0
2137,ВСЕХ БОМБИТЬ ))),neutral,[],,0.0,0.0
2138,G2 разбушевалась,neutral,['g2'],,1.0,1.0
2139,пар валит из всех дырок,neutral,"['пары валит', 'все дырки']",,0.0,0.0
2140,"Терпеть не могу Жириновского за его болтологии.Никакой конкретики.,бла бла  тысячелетней давности Ты говори настоящее время и покороче .Старость сказывается ,по молодости хоть за волосы таскал да дрался",negative,"['тысячелетняя давность', 'старость']",жириновский,5.0,0.0
2141,Жирик бзда координаты штаба рвсм кураторам слил!),negative,"['жирики бзда координаты штаба', 'рвсм']",,0.0,0.0
2142,"...Вольфович, жги глаголом! 👊😉",neutral,"['глагол', 'вольфович']",,0.0,1.0
2143,запали Матушку Россию !!! Мы уже сидим на чемоданах !!!,negative,"['чемоданы', 'россия']",,0.0,0.0
2144,Клоун! Ваша Партия Приспособленцы Одно Брехло.,negative,"['ваша партия', 'приспособленцы']",одно,0.0,0.0
2145,Слушают ещё этого долбоеба.,negative,['долбоеб'],,2.0,0.0
2146,скоро гегемона ждет пушной зверек!,neutral,"['пушной зверёк', 'гегемон']",,1.0,1.0
2147,Пусть пост свои передаст для начала и ласты может клеить!,neutral,"['пост', 'начало']",,1.0,0.0
2148,Жириновский ты прав хорошо бы слышал это всё Трамп и его окружение понятно,neutral,"['всё трамп', 'права']",,1.0,0.0
2149,цирк с конями ),neutral,"['цирк', 'кони']",,0.0,0.0
2150,putinzi posorat Rossiü oni poüt na ewrowidenie po angliiski. a eto xrenowa.,neutral,"['putinzi posorat rossiü oni poüt na ewrowidenie po angliiski', 'a eto xrenowa']",,0.0,0.0
2151,Kak tolko Russkie stanut schit bes korupzii unix podimeza IMEDSCH .,neutral,['kak tolko russkie stanut schit bes korupzii unix podimeza imedsch'],,0.0,0.0
2152,Мы не европейская и не азиатская страна мы особенная страна,neutral,"['особенная страна', 'азиатская страна']",,0.0,0.0
2153,"Маразм прёт изо всех дыр. С таким раскладом этот сказочник загонит страну в такой хаос, что нынешние времена действительно покажутся сказкой. Противно слушать этого перевёртыша.",negative,"['такие расклад', 'такая хаос']",,0.0,0.0
2154,W MIRE WESDE ANGLIISKII:  potamu4to u ameriki est IMEDCH:,neutral,"['potamu4to u ameriki est imedch', 'w mire wesde angliiskii']",,0.0,0.0
2155,VLADIMER isteno Russki. niskii poklon Russkim potriotam. putinzi suki. edinorosa swini i korupzia. slawa LDPR,neutral,"['niskii poklon russkim potriotam', 'edinorosa swini i korupzia']",,1.0,1.0
2156,"CO PILOT, твой владимир - сявка подковёрная, шестерка кремлевская! первый поедет в Сибирь лес спасать, а потом валить на благо народа!!!! жирик - это придурок припадошный!!!",negative,"['твой владимир', 'co pilot']",,0.0,0.0
2157,"КОГДА НУЖНО В УШИ НАСЕЛЕНИЮ НАССАТЬ - В МИКРОФОН ЛАЕТ ГЛАВНАЯ СОБАКА ПУТИНА - ЖИРИК!!!! ВСЮ ЭТУ ТЕЛЕСВОРУ КРЫС - В СИБИРЬ! НАПОМНИТЬ, ЧТО ТАКОЕ - РОДИНУ ЛЮБИТЬ!!!",negative,"['главная собака путина', 'уши']",,0.0,0.0
2158,"Он тож в девяностых воду мутил и помогал разрушению Советского Союза! Братские народы разделял своим националистическим взглядом!  КТО больше за Русских кричит тот  сам, таковым не является!!!",negative,"['советское союз', 'националистический взгляд']",,1.0,0.0
2159,u putinzew netu IMEDSCHA ; A on sawiset ot blagosastojnia naroda.,neutral,"['a on sawiset ot blagosastojnia naroda', 'u putinzew netu imedscha']",,0.0,0.0
2160,"Прогноз на будущее.\nПутина ... , не будет его.\nСоловьёва посадят в тюрьму.\nЖириновский покинет мир земной сам, от сильного волнения.\nВойны не будет.\nРоссия не распадётся, власть гэбни падёт.\nВ России к власти придёт коалиции зоровых сил.\nБудет проведена глубокая системная люстрация.\nКрым и Донбасс вернуться в Украину. Зеленского изгонят.\nРоссия вновь вернётся к политике дружбы со всем миром.\nВсе  природные ресурсы России будут национализированы.\nВсе олигархи будут кастрированы.\nРоссияне станут жить лучше, в свободе и справедливости.",negative,"['власть', 'природные ресурсы россии']",жириновский,1.0,0.0
2161,rUSSKIM NADO POSTAWIT W STOILO WES SAPOD   slawa Rossii.,neutral,['russkim nado postawit w stoilo wes sapod slawa rossii'],,9.0,4.0
2162,A mojet atsasete,neutral,['a mojet atsasete'],,0.0,0.0
2163,@Валік Клименко da wi itak sasöte. i budesch sasat.,skip,"['клименко da wi itak sasöte', 'i budesch sasat']",клименко,1.0,0.0
2164,@Валік Клименко ja tebe suka nepisal.,skip,"['клименко ja tebe suka nepisal', 'валік']",клименко,0.0,0.0
2165,"@CO PILOT я вижу тьі педрило ебаное уже возбудился, готов хуйца соснуть",negative,"['co pilot', 'хуец']",,1.0,0.0
2166,"Элитка окончательно свихнулась. Кому вы нужны, кто за вас воевать пойдёт?",negative,"['элитка', 'кома']",,0.0,0.0
2167,Мы проиграем войну если Амеры наподут! партия Единая россия сразу убегут вместе с Жириновским!,negative,"['единая россия', 'партия']",жириновский,0.0,0.0
2168,on praw. slawa LDPR:,neutral,"['slawa ldpr', 'on praw']",,0.0,0.0
2169,"А монархия была не русская, Петр 1сын прусского короля если кто не знал, король Пруссии создал российскую империю и сделал царем своего сына!! Вот Иван грозный был русский царь его надо чтить!!",neutral,"['русский царь', 'российская империя']",иван грозный,1.0,0.0
2170,Жирик антисоветчик и русофоб. Поджигатель войны. Мерзкий тип.,negative,"['поджигатель войны', 'мерзкий тип']",,45.0,5.0
2171,"Главное он и ему подобные защитники России, если что скопом удерут на Запад.",neutral,"['подобные защитники россии', 'запад']",,5.0,0.0
2172,"Жирик не совсем антисоветчик - он антикоммунист, но за СССР. И не русофоб, конечно. И не поджигатель войны: войну поджигает Западло во главе с Пиндостаном, а здесь этому содействуют либерасты, пятоколонники, т.к. ослабляя Россию, они делают прямое военное нападение на Россию все более вероятным (а гибридная война против России Западлом уже начата, -- по сути, с момента нападения на Югославию, когда даже ЕБН частично протрезвел).",negative,"['россия', 'западло']",,1.0,0.0
2173,"Он не русофоб,а евреефоб,своими словами увеличивает врагов для русских вместе с соловейчиком.",neutral,"['евреефоб,своие слова', 'соловейчик']",,1.0,0.0
2174,@Hamzat S Удерут в первых рядах. У них двойное и тройное гражданство. Семьи уже там. Недвижимость и капиталы там.,negative,"['тройное гражданство', 'первые ряды']",,1.0,0.0
2175,@Назимова Наталья затарились на 100 лет вперед как 1917 ом.,neutral,"['наталья затарились', '1917 ом']",,0.0,0.0
2176,Шизофреник.,neutral,['шизофреник'],,0.0,0.0
2177,ЖИРИНОВСКИЙ МОЛОДЕЦ! Я ЗА ЯДЕРНУЮ ВОЙНУ! ТОЛЬКО ОН СМОЖЕТ ПРОВЕСТИ РЕШИТЕЛЬНЫЕ ДЕЙСТВИЯ!!!,positive,"['ядерная война', 'решительные действие']",,1.0,0.0
2178,"Помёт,озеро Комо говорят из-за тебя провонялось.",neutral,"['помёт,озеро', 'комо']",,3.0,0.0
2179,соловьев ето ти обсолютная шизофрения полудурок,negative,"['обсолютная шизофрения', 'ти']",,6.0,0.0
2180,"жириновский готовит людей к .....даже не буду его повторять....громче хлопайте !....какие ""умные люди"".....зомби",negative,"['умные люди"".....зомби', 'люди']",,30.0,0.0
2181,"Наказать тех кто любит российский народ и не любит российскую власть??...неее это уже слишком...блин !какая приставучая эта ваша ""останкинская башня""!",negative,"['российский народ', 'останкинская башня']",,0.0,0.0
2182,"Когда же этого Коротченко выгонят с телевидения?Или Соловьеву все равно,какие аферисты у него на передаче присутствуют в качестве экспертов?",negative,"['все равно,какие аферисты', 'качество экспертов']",соловьев,3.0,0.0
2183,Жирик мудак,negative,"['мудак', 'жирики']",,1.0,0.0
2184,"Идиот. Зачем нам царь? Капитализм давно себя изжил - отсюда все проблемы в мире. Ну и решится всё, как всегда... тут он прав.",negative,"['все проблема', 'царь']",,0.0,0.0
2185,ЗАШЕЛ СКАЗАТЬ ЭТИМ СТУДИЙНЫМ ВЫКОРМЫШАМ\n<<КАК ЖЕ МНЕ БЕЗ ВАС СТАЛО ЛЕГКО ЖИТЬ! НО ЕЩЁ БОЛЬШЕ ПОРАДУЮСЬ КОГДА ВЫ ПРИМЕРЕТЕ НА СЕБЯ ДЕРЕВЯННЫЙ МАКИНТОШ>>,neutral,['деревянный макинтош'],,2.0,0.0
2186,"В том месте, где Жириновский собирается бомбить запад, сразу вспоминается анекдот про Воронеж, где ""их"" детей нет.",neutral,"['место', 'запад']",жириновский,128.0,1.0
2187,Соловьёв не знает как прервать Жириновского когда он призывает бомбить его настоящую родину))),neutral,"['настоящая родина', 'соловьи']",жириновский,3.0,0.0
2188,"Вовчик,не случилось у тебя отпуска этим летом.",neutral,"['отпуск', 'вовчик,н']",,2.0,0.0
2189,"все говорят Жириновского на место президента,а я вам скажу Жириновского на место Шойгу всем будет по заслугам",neutral,"['жириновский', 'место президента,а']",шойгу,0.0,0.0
2190,На счёт чиновников он прав,neutral,"['счёт чиновников', 'права']",,1.0,0.0
2191,"Как ты надоел соловей , надоел . Езжай в свою италию",negative,"['соловей', 'италия']",,5.0,0.0
2192,вера.любовь.добро все вместе мы сила. Человеки...,positive,"['человеки', 'сила']",,0.0,0.0
2193,Япония не Азия мистер Жириновский? Китай вторая экономика мира .,neutral,"['вторая экономика мира', 'япония']",жириновский,2.0,0.0
2194,"rasia budit icho vglubokai vjope paka takie ka etat   balnoi sifilisam degenerat   jirinovski budit   vistupat poncentralnamu televidiniu i gavarit takuiu xuinu,  kak  vidiot siiba rasia taki jiviot icho xuje budit   i zaslujena  vsio bolche xlopaite takim kak etat xuipliiot i  vsio bolche budite tanut vgavne  ibudit vibar chtobi vijit nada jrat ggavno no eta nipamojet  patamuchto vsu gavno nismojet sjrat i utonnite vsaiom ggavne  voti pranoz  na buduchoe rasii",neutral,"['kak vidiot siiba rasia taki jiviot icho xuje budit i zaslujena vsio bolche xlopaite takim kak etat xuipliiot i vsio bolche budite tanut vgavne ibudit vibar chtobi vijit nada jrat ggavno no eta nipamojet patamuchto vsu gavno nismojet sjrat i utonnite vsaiom ggavne voti pranoz na buduchoe rasii', 'rasia budit icho vglubokai vjope paka takie ka etat balnoi sifilisam degenerat jirinovski budit vistupat poncentralnamu televidiniu i gavarit takuiu xuinu']",,0.0,0.0
2195,"В.В.Жириновский прав, очень многие прогнозы сбываются, надеюсь сухари сушить не буду,и соль в магазине закупать,p.s. про спички забыл...",neutral,"['в.в.жириновский прав', 'сухари']",В В жириновский,1.0,0.0
2196,Первым   арестовать   и  публично   расстелять  пидоров  соловья  и  багдасаряна  с  кургиняном !,negative,"['пидоров соловья', 'кургинян']",,5.0,1.0
2197,"Вот этих то как раз и не надо,а вот либералов давно надо в кутузку.",negative,"['раз', 'надо,']",,1.0,0.0
2198,".......Ты сначала узнай как живут на западе причем напрямую у самих западников.\r\nзатем спроси у русских и украинцев как они относятся к батьке, мне плевать на твоих знакомых которые входят в этот небольшой процент людей которым не нравится Лукашенко..... ради кучки засранцев которых и 5% от населения не наберется, страну никто менять не будет...ЭТО  КОММЕНТ  перенесен снизу и не мой ...",negative,"['небольшой процент людей', 'сами западников.\\r\\nзатем']",лукашенко,0.0,0.0
2199,"Жириновский красавчик ;, Если я начну их всех перечислять ,то это получится целая церковная - поминальная песня до утра ...😄😄😄😄",positive,"['поминальная песня', 'утро']",жириновский,2.0,0.0
2200,"Ну  не  нравиться  вам  Кавказ   так  уёбывайте   к  ебении   матери  с   Кавказа!  И  армяхосов - дашнаков   своих  забрать  не  забудте!  Подарки , гостеприимно   и  застолья   расценили  как  коррупцию?   Так  это  вы  начали  Всё  это --  вы  возами   несли   подарки   в  Орду,  так  что  не  надо  ля-ля!",negative,"['подарки', 'кавказ']",,1.0,0.0
2201,govno tV,neutral,['govno tv'],,0.0,0.0
2202,набор слов. Шизофрения,neutral,"['набор слов', 'шизофрения']",,9.0,0.0
2203,Ютуб вашу мать 4рекламы за 15минут,neutral,"['ваша мать 4рекламы', 'ютубы']",,0.0,0.0
2204,"Про ""чудака"" на Дальнем Востоке это он про Платошкина Николая Николаевича. А ведь Платошкин говорит дельные и правильные вещи! И разоблачает коррупцию в Хабаровске и Комсомольске-на-Амуре (по дамбе). А по поводу Царской России - Платошкин говорит что именно Сталин вернул Дальний Восток, который потеряла Царская Россия. Ну и, наконец, по поводу экономики - посмотрите ролики, про тот же НДС, или про то, что такого налога нет в Америке, потому что это налог на высокие технологии. Или посмотрите что в Америке раздали по две тысячи баксов (решение бывшего главы Бена Бернанке) населению чтобы пошли продажи товаров - заказ от магазина предприятию - привлечение безработных на производство - и вот вам пожалуйста - вместо платы пособия по безработицы, наоборот, ещё и новые рабочие места и налоги С бывших безработных. Так что Платошкин - он экономист, а не балабол.",neutral,"['платошкин', 'царская россия']",платошкин,0.0,0.0
2205,"Жирик, баламут и смутьян! В пролёте ты Вовка, в пролёте!...",negative,"['пролёт', 'смутьян']",вовка,36.0,2.0
2206,Дай бог нам быть в таком пролёте ..,neutral,"['такой пролёт', 'бог']",,0.0,0.0
2207,"ему лишь бы прокукарекать, а там хоть трава не расти (по любой теме). Эти люди вечные пленники личных алчных интересов.",negative,"['личные алчные интересы', 'вечные пленники']",,1.0,0.0
2208,"Да не будет никакой войны,подергаются,подергаются и успокоятся! У них есть что терять,дворцы,яхты,миилиарды в банках... Здравый смысл все равно победит!",negative,"['здравый смысл', 'терять,дворцы,яхты,миилиарды']",,0.0,0.0
2209,"Жирик, как профессор среди ПТУ-шников, - что то грузит, - а бурсаки нихрена  не понимают, только и бормочут "" а нам что делать""...",negative,"['бурсаки нихрена', 'пту-шники']",,0.0,1.0
2210,АНТОН...Я ТО ВСЕ ПОНИМАЮ. И ВСЕ ЗНАЮ......А ВОТ ВАМ.... МОЛОДЫМ.... И НЕОБРАЗОВАННЫМ И ИСТОРИЮ ВООБЩЕ НЕЗНАЮЩИМ..... ЕГО ЛЕКЦИИ  ДАДУТ НУЖНЫЙ РЕЗУЛЬТАТ ....,negative,"['нужный результат', 'все знаю......']",,0.0,0.0
