"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
,,,,,,,,,,,,"Ugz9a02HnI07gmWSB3Z4AaABAg.8y0NkCjNkN08y1qc6b9Me6","Геннадий Козлов","/channel/UC-LWTgP9x5K92DJcIhHuOog","https://yt3.ggpht.com/a/AGF-l7_NJiNdBaH5yASIDJirdQlwHXz0mZUYghMNxg=s32-c-k-c0xffffffff-no-rj-mo","@Tania Tania Та шож ти юдошлюха задроченая,всё плачешь,,и дрищешь. Тебья же тварь пархатую,ще не завтра повесят. Ще подрищешь. Аминь.",0,"3 months ago",1566541950645,false
"Ugwjy8Z1GbGaRG_a6l54AaABAg","Анна Снегирева","/channel/UCIuvWR-AhluRdDHWd4gSuUw","https://yt3.ggpht.com/a/AGF-l7-qRReLK0S5-_RsBA-SYlJyit5LGlys_nA68Q=s48-c-k-c0xffffffff-no-rj-mo","подстилка режима",3,"3 months ago",1566541949514,false,false,,,,,,,,,,,
"UgyrFJz1Xew4GVQVfUx4AaABAg","Nikolai Vasilevich","/channel/UCmLJU_Qy_AFFX2vac0bAy4A","https://yt3.ggpht.com/a/AGF-l79dXb5PzL33GmpPr3hv1gOoMUyIFUfdgUcpFQ=s48-c-k-c0xffffffff-no-rj-mo","Не верю соловью.",8,"3 months ago",1566541949515,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5ckZKejFYZXc0R1ZRVmZVeDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",6,,,,,,,,,
,,,,,,,,,,,,"UgyrFJz1Xew4GVQVfUx4AaABAg.8y0MKvgIJQo8y19ECnPVGl","Таня Я не леди","/channel/UCJ0dXGtfbOqkv55DhPUMJPQ","https://yt3.ggpht.com/a/AGF-l78ZJemrGElNrq5Gg067Ax4hz667VAkDd4_71A=s32-c-k-c0xffffffff-no-rj-mo","А я верю",2,"3 months ago",1566541950126,false
,,,,,,,,,,,,"UgyrFJz1Xew4GVQVfUx4AaABAg.8y0MKvgIJQo8y2EUJ2ifoO","Василиса Южина","/channel/UCpo_Xj71iGcvfBYZHLDBPYQ","https://yt3.ggpht.com/a/AGF-l7_tv-zizB9jDO9Rl_5MYhBoEJElU9BgjeeYhg=s32-c-k-c0xffffffff-no-rj-mo","Таки не верь - тебя никто не заставляет, мученик.",1,"3 months ago",1566541950127,false
,,,,,,,,,,,,"UgyrFJz1Xew4GVQVfUx4AaABAg.8y0MKvgIJQo8y2N7VyPIW9","Nikolai Vasilevich","/channel/UCmLJU_Qy_AFFX2vac0bAy4A","https://yt3.ggpht.com/a/AGF-l79dXb5PzL33GmpPr3hv1gOoMUyIFUfdgUcpFQ=s32-c-k-c0xffffffff-no-rj-mo","@Таня Я не леди Ну так телевизор твое все слушай дальше соловьиные трели.",0,"3 months ago",1566541950128,false
,,,,,,,,,,,,"UgyrFJz1Xew4GVQVfUx4AaABAg.8y0MKvgIJQo8y2fiWBFMpl","Таня Я не леди","/channel/UCJ0dXGtfbOqkv55DhPUMJPQ","https://yt3.ggpht.com/a/AGF-l78ZJemrGElNrq5Gg067Ax4hz667VAkDd4_71A=s32-c-k-c0xffffffff-no-rj-mo","Nikolai Vasilevich естественно ! Лучше умного , эрудированого человека послушать и посмотреь, чем такого недоразвитого балбеса , коим ты и являешься😆😆",1,"3 months ago",1566541950129,false
,,,,,,,,,,,,"UgyrFJz1Xew4GVQVfUx4AaABAg.8y0MKvgIJQo8y2qnMNdWcp","Nikolai Vasilevich","/channel/UCmLJU_Qy_AFFX2vac0bAy4A","https://yt3.ggpht.com/a/AGF-l79dXb5PzL33GmpPr3hv1gOoMUyIFUfdgUcpFQ=s32-c-k-c0xffffffff-no-rj-mo","@Таня Я не леди Недоразвитая это ты,причём ты точно не леди,ты курица,а соловей на то он и умён, и эрудирован,что бы тебе мозги засирать, он же пропагандон и натаскан на это,очевидно же всё.",0,"3 months ago",1566541950130,false
,,,,,,,,,,,,"UgyrFJz1Xew4GVQVfUx4AaABAg.8y0MKvgIJQo8y30rNs1IL9","Таня Я не леди","/channel/UCJ0dXGtfbOqkv55DhPUMJPQ","https://yt3.ggpht.com/a/AGF-l78ZJemrGElNrq5Gg067Ax4hz667VAkDd4_71A=s32-c-k-c0xffffffff-no-rj-mo","Nikolai Vasilevich  боже мой !!! Сколько пафоса и интеллекта в твоем комменте!!! Прям счасссс к твоему тупому мнению прислушаюсь!!! Соловьев - красавчик!!! А ты захлебывайся от злобы дальше - петушок !!!!🐔🐔🐔🐓🐓🐓🐓🐓🐓",1,"3 months ago",1566541950131,false
"UgwVn7slQYykfR6nAKh4AaABAg","Руслан Русланович","/channel/UC-Ah-krpcLBJWNdBZL1I7Cg","https://yt3.ggpht.com/a/AGF-l7918BjylUDVTKh5_qQSGlOzar6G4SijsdvCnw=s48-c-k-c0xffffffff-no-rj-mo","пиздабол 100 лвл",5,"3 months ago",1566541949516,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3Vm43c2xRWXlrZlI2bkFLaDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",4,,,,,,,,,
,,,,,,,,,,,,"UgwVn7slQYykfR6nAKh4AaABAg.8y0LzAVo8U08y0ayi1DBFu","MichaeL_ KÖnig","/channel/UCFffct8MnAKrMVzmeeD08dg","https://yt3.ggpht.com/a/AGF-l7_bsJMnqUfnDzBV32fClWZ6XVzHYSO0z0R1Eg=s32-c-k-c0xffffffff-no-rj-mo","1000ого",0,"3 months ago",1566541950035,false
,,,,,,,,,,,,"UgwVn7slQYykfR6nAKh4AaABAg.8y0LzAVo8U08yAZLcK0Bq7","Роман Жокей","/channel/UC6OzF-bb6tayiSJDqhMo1qw","https://yt3.ggpht.com/a/AGF-l7-9iiV9EL2vi_Xvqy_csVbI0_K7pSQr2i9tNw=s32-c-k-c0xffffffff-no-rj-mo","Молодец что признался.",0,"3 months ago",1566541950037,false
,,,,,,,,,,,,"UgwVn7slQYykfR6nAKh4AaABAg.8y0LzAVo8U08yArG2ekiLm","MichaeL_ KÖnig","/channel/UCFffct8MnAKrMVzmeeD08dg","https://yt3.ggpht.com/a/AGF-l7_bsJMnqUfnDzBV32fClWZ6XVzHYSO0z0R1Eg=s32-c-k-c0xffffffff-no-rj-mo","@Роман Жокей , мне очень жаль, это для тебя диагноз",0,"3 months ago",1566541950038,false
,,,,,,,,,,,,"UgwVn7slQYykfR6nAKh4AaABAg.8y0LzAVo8U08yAtIZAEQcA","Роман Жокей","/channel/UC6OzF-bb6tayiSJDqhMo1qw","https://yt3.ggpht.com/a/AGF-l7-9iiV9EL2vi_Xvqy_csVbI0_K7pSQr2i9tNw=s32-c-k-c0xffffffff-no-rj-mo","@MichaeL_ KÖnig представь и я этим горжусь",0,"3 months ago",1566541950039,false
"UgwzSxWrRwFasfPPLOF4AaABAg","дмитрий агафонов","/channel/UC5hk8AWhxujQ1EIrhoyz_tw","https://yt3.ggpht.com/a/AGF-l79FGiW6MrCwBGKYpDIXufutL1ERh20WSCkQFw=s48-c-k-c0xffffffff-no-rj-mo","А сегодня прочитал что 54%россиян хотят видеть Путина В 2024г у власти, где берут эти цифры, смешно",2,"3 months ago",1566541949517,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3elN4V3JSd0Zhc2ZQUExPRjRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",2,,,,,,,,,
,,,,,,,,,,,,"UgwzSxWrRwFasfPPLOF4AaABAg.8y0LQnmKo1H8y0No9ho4g3","Master U4astka","/channel/UCtP1U6JmAB1iXPbr1ydwPOQ","https://yt3.ggpht.com/a/AGF-l78BUDL7rD_FFdx_MJ9aJavsHyHKZV0cAVNlrQ=s32-c-k-c0xffffffff-no-rj-mo","Если судить по коллегам с работы, то 75%. Мол ""Кто если не он?"". Так что долбоебов запутинских хватает. Правда все они  50-60 лет ...",1,"3 months ago",1566541950011,false
,,,,,,,,,,,,"UgwzSxWrRwFasfPPLOF4AaABAg.8y0LQnmKo1H8y5Yyvs5mUT","Վահան ՏԳ Հ","/channel/UCDClsocn0-szpVdrQejoaLg","https://yt3.ggpht.com/a/AGF-l7_zfiLt9Gy3MSoz-slMezYiAGyzYXgQ93fMOg=s32-c-k-c0xffffffff-no-rj-mo","Это из тех ,кто будет голосовать и определился!!!А так 42%!!!(32% доверяют ему ,а 10% как за лучшего из худших).",0,"3 months ago",1566541950012,false
"UgyZNUtTzXW7qQ8X2Sh4AaABAg","Йос Бернст","/channel/UCM2NoqsAWMTuAIk2bxX7FoQ","https://yt3.ggpht.com/a/AGF-l791AT4FjcuwPQRuYhDDRr6-oJH51ir5ZwYOGA=s48-c-k-c0xffffffff-no-rj-mo","Молодец В Соловьев !!! Самый тупой человек даже понялбы как он четко и ясно сказал ,,нечего в Москве устраивать безпорядки под видом демократии ,этих либерастов сталин как помойную кошку расмтреляльбы ,а живых пожизнено на каторгу в Норильск ,,всех этих  либерастов на 25 лет в Норильск на каторгу пусть там гниют",1,"3 months ago",1566541949517,true,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5Wk5VdFR6WFc3cVE4WDJTaDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgyZNUtTzXW7qQ8X2Sh4AaABAg.8y0L8wuKicS8y0SUP201CR","Честер Холмс","/channel/UC8Q9hylfcudWs1cKm3t60bg","https://yt3.ggpht.com/a/AGF-l79rlMIPXxcheiaJMANkSFIHT5zNgohx6mcHbw=s32-c-k-c0xffffffff-no-rj-mo","Ты раб, и рабом умрешь",0,"3 months ago",1566541949934,false
"UgycvX9DNYPrYDd8Xzp4AaABAg","Vasiliy Petrov","/channel/UCpG454CGLl5DEUUkFUd9JcQ","https://yt3.ggpht.com/a/AGF-l7_M-0OlzWQfpnP1nhIy1mHVNWDTrisIMsO8zA=s48-c-k-c0xffffffff-no-rj-mo","ЭТО ЖЕ НАДО ТАК ПИЗДЕТЬ!!!! ВСЕ В ЛУЧШИХ ТРАДИЦИЯХ ТРЕТЬЕГО РЕЙХА!!! УБЛЮДКИ!!!!!!!!!",6,"3 months ago",1566541949518,false,false,,,,,,,,,,,
"Ugy7dXQlEdnvr1zvJKN4AaABAg","POKAMOLODOY 19","/channel/UCrBaElRkRjr0UAKaEpDR8yA","https://yt3.ggpht.com/a/AGF-l78eDNymV2484WUXqGeiREZvz6etc8TcSTlCvA=s48-c-k-c0xffffffff-no-rj-mo","Давайте задизим этого пропагандона",4,"3 months ago",1566541949519,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5N2RYUWxFZG52cjF6dkpLTjRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",2,,,,,,,,,
,,,,,,,,,,,,"Ugy7dXQlEdnvr1zvJKN4AaABAg.8y0KG7dw-ku8y0_rEIMBZs","Anton Shilov","/channel/UCspMt5c-c8KYPI7U8ls4_TQ","https://yt3.ggpht.com/a/AGF-l7-1NhkrQKZRrF6UkkYxMRhCMsDMkF8_My-G0Q=s32-c-k-c0xffffffff-no-rj-mo","Да, давайте, дизте - это ваш уровень. На аргументацию ПРОТИВ мозгов то не хватает))",1,"3 months ago",1566541949962,false
,,,,,,,,,,,,"Ugy7dXQlEdnvr1zvJKN4AaABAg.8y0KG7dw-ku8y138a2-Vr1","Che Zh","/channel/UCWrvagPEoPQe3ysA2GHZkaw","https://yt3.ggpht.com/a/AGF-l7-SbGFBwmze7gNgN_Rv9HbXYG45cZOvsSlYDg=s32-c-k-c0xffffffff-no-rj-mo","""Давайте задизим этого пропагандона""(с) Хм, ты даже тут не власть, смешно :)",0,"3 months ago",1566541949963,false
"UgwH3XQqxKuJg7YsUTR4AaABAg","Вадим Кутумов","/channel/UCglQliQCWb6QMFOkevLyguA","https://yt3.ggpht.com/a/AGF-l7_fd50_NiJk7IKJaECih4jMH3FW_kd0wt5aRw=s48-c-k-c0xffffffff-no-rj-mo","ВСЕХ ЛИБИРАЛОВ НА КОЛЫМУ..!ПУСТЬ С МЕДВЕДЯМИ МИТИНГУЮТ...",2,"3 months ago",1566541949520,true,false,,,,,,,,,,,
"Ugx434sC0YB8u0UtWvl4AaABAg","Андрей Смирнов","/channel/UC6m1FvWDOzFreqeriH_X4zA","https://yt3.ggpht.com/a/AGF-l7_ux79oww2v7mXI_l-qWD2Xfh8YTfIgtUTO=s48-c-k-c0xffffffff-no-rj-mo","Какой артист пропадает! Верю! - крикнул бы Станиславский)",21,"3 months ago",1566541949521,true,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4NDM0c0MwWUI4dTBVdFd2bDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",2,,,,,,,,,
,,,,,,,,,,,,"Ugx434sC0YB8u0UtWvl4AaABAg.8y0JeNlgjLh8y2BZHJVJPC","Василиса Южина","/channel/UCpo_Xj71iGcvfBYZHLDBPYQ","https://yt3.ggpht.com/a/AGF-l7_tv-zizB9jDO9Rl_5MYhBoEJElU9BgjeeYhg=s32-c-k-c0xffffffff-no-rj-mo","А ты был знаком со Станиславским? И хорошо знаешь его приоритеты? Сколько ж тебе лет?",0,"3 months ago",1566541950006,false
,,,,,,,,,,,,"Ugx434sC0YB8u0UtWvl4AaABAg.8y0JeNlgjLh8y3522MMcWv","Андрей Смирнов","/channel/UC6m1FvWDOzFreqeriH_X4zA","https://yt3.ggpht.com/a/AGF-l7_ux79oww2v7mXI_l-qWD2Xfh8YTfIgtUTO=s32-c-k-c0xffffffff-no-rj-mo","@Fraid Leon сам смотри Анального, а Соловьев актер, если что",0,"3 months ago",1566541950007,false
"UgxBxH6wlr3lIQqwb9t4AaABAg","Прозревший Дед","/channel/UCjJrIj1gTOsThtF-Btdl7PQ","https://yt3.ggpht.com/a/AGF-l79V_ptTHI918KC4-2NTiIMZWW5PxB5PqIH2aw=s48-c-k-c0xffffffff-no-rj-mo","Чувствуется боится, что не успеет удрать в свою италию, когда власть поменяется. Этот геббельс первым пойдет на кол.",12,"3 months ago",1566541949522,false,false,,,,,,,,,,,
"UgzicougV1f3Sd4f4Nd4AaABAg","Ратмир Благов","/channel/UC72A8EyfrlLnCbtFskkOPDg","https://yt3.ggpht.com/a/AGF-l7_zIe1c16o3XZiE-t_c5W9EtNTAJT4eDR2aAQ=s48-c-k-c0xffffffff-no-rj-mo","Вот пример при и властных считают Русь дебилов и быков в стойло при СССР они говорили поставь раба на место,МыНе Рабы, Рабы не Мы.",0,"3 months ago",1566541949522,false,false,,,,,,,,,,,
"UgwE4oaDjQlzHBk5uat4AaABAg","Aleksandr Zarudnyy","/channel/UCv8JFwwqdro0-lmKFM_sjlA","https://yt3.ggpht.com/a/AGF-l78S1DFb_dH7B5hG3svnecjOLdykEDac1i1xzQ=s48-c-k-c0xffffffff-no-rj-mo","смотреть противно . Какой же ты лицемер и лицедей,Володя.",10,"3 months ago",1566541949523,false,false,,,,,,,,,,,
"UgwRC9Wxjoh-kB9t3vZ4AaABAg","vadim kan","/channel/UCLMXbcd5YdKbwebtU7Y2_3w","https://yt3.ggpht.com/a/AGF-l7_7AmoCGH99Wj8KD-2M0eSB-6BshSW0OxBp3Q=s48-c-k-c0xffffffff-no-rj-mo","Соловей полный кретин",12,"3 months ago",1566541949526,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3UkM5V3hqb2gta0I5dDN2WjRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwRC9Wxjoh-kB9t3vZ4AaABAg.8y0GtS-pD728y1Ax4kCw1Y","Таня Я не леди","/channel/UCJ0dXGtfbOqkv55DhPUMJPQ","https://yt3.ggpht.com/a/AGF-l78ZJemrGElNrq5Gg067Ax4hz667VAkDd4_71A=s32-c-k-c0xffffffff-no-rj-mo","vadim kan ой! Не завидуй! Некрасиво, давай покажи свою эрудицию😉",0,"3 months ago",1566541949959,false
"UgxeCAXiTYSnP-lWEPl4AaABAg","Макло","/channel/UCvzMc-m8LSlmYyL2GjSu7iw","https://yt3.ggpht.com/a/AGF-l7-V5iWEr5zHojQeb6Symn1BQrEhAIV2Y1dG3A=s48-c-k-c0xffffffff-no-rj-mo","Этот итальяшка втирает нам какую-то дичь! Макаронник херов!",5,"3 months ago",1566541949527,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4ZUNBWGlUWVNuUC1sV0VQbDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgxeCAXiTYSnP-lWEPl4AaABAg.8y0GrVjZPKN8y0NQDQJWNs","Светлый День","/channel/UCkGTVJEMSYBvP9xVeWHsuaw","https://yt3.ggpht.com/a/AGF-l78G_F-lfSN6a8dnktaoPF29Ux0ZcGbek8sWfA=s32-c-k-c0xffffffff-no-rj-mo","Нацик, тебя бы да расстрелять.",1,"3 months ago",1566541949920,false
"UgxGiTgnlyVi_4ZXTQB4AaABAg","nail tuktamishov","/channel/UCW8NxJtaOTRULsjEO4t40_w","https://yt3.ggpht.com/a/AGF-l7_qZ0zD8voX1sETnoyILfgoaS-7KtolM0rSUw=s48-c-k-c0xffffffff-no-rj-mo","Все кого задержали должныплатить заплатить за судебные разбирательства и издержки",0,"3 months ago",1566541949528,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4R2lUZ25seVZpXzRaWFRRQjRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgxGiTgnlyVi_4ZXTQB4AaABAg.8y0FMqycA6o8y0VlSAKkeV","Дмитрий Дмитрий","/channel/UCHBxGPG8hlkL409fvu8QV3Q","https://yt3.ggpht.com/a/AGF-l79MIFHjYRz69mv4L4dim4htihHkFnzAsPZ-5A=s32-c-k-c0xffffffff-no-rj-mo","Ты дебил?! Налоги то для чего люди платят?",0,"3 months ago",1566541950019,false
"Ugws1byRE-zaaFVhG4F4AaABAg","Апостол Павел","/channel/UCBqXa7lv02le9GHDCoKK5GQ","https://yt3.ggpht.com/a/AGF-l78WPH5fYi6POWpIOhH-EoaPwhhd_55TynY4vw=s48-c-k-c0xffffffff-no-rj-mo","Соловей, тварь продажная, у тебя страна горит а ты украину все обсуждаешь!",2,"3 months ago",1566541949529,false,false,,,,,,,,,,,
"UgxPNg5xwMSFIWTL6PJ4AaABAg","sinopsis","/channel/UCwEyxtoRn1doiMrnwewc7Wg","https://yt3.ggpht.com/a/AGF-l7_l9WYLP41WH7vQHEZtDFHalEyOMr2nN6camg=s48-c-k-c0xffffffff-no-rj-mo","Про митинги. Соловьев находится в каком-то своём мире, который далёк от реальных россиян и москвичей.    Играть словами и нарезать  данные сей г-н научился хорошо, но так за это ему и платит власть. Но Соловьёв не народ, он обычный шоумен с чёткой ролью, которую ему власть выдала. Но чем страшнее и яростнее ""рычит"" сей ""лев"", тем яснее и ярче видна слабость его и власти.",6,"3 months ago",1566541949530,false,false,,,,,,,,,,,
"Ugzdq0uzRyvmnOLDDd14AaABAg","Трезвые Дворы","/channel/UCnbZQLnbV-SC66DDSSn6-Ow","https://yt3.ggpht.com/a/AGF-l7_7NFkdiwIOfXKIKlnhdueFhVVSdMaw3p5w8A=s48-c-k-c0xffffffff-no-rj-mo","Соловей, я сам лично платил деньги на митинги Единой России!!! Тебе привести 60 человек на передачу? Все кто имеют гос контракты заставляют приводить людей! Ты думаешь мы об этом не говорим людям? Ты вообще не гражданин России! Езжай в сою Италию или где ты там получил паспорт?",20,"3 months ago",1566541951729,false,false,,,,,,,,,,,
"Ugwb9nHVqBrx_LafgiR4AaABAg","Меджид Гутякулов","/channel/UCKELPCm0e0WJ69Yv24Eqyyg","https://yt3.ggpht.com/a/AGF-l79kkHIqtGDgJqQRGpcLsydEXyb2zXCod5ZDjw=s48-c-k-c0xffffffff-no-rj-mo","Видел видео где на голову соловью вылили помет если это правда то радостная новость",0,"3 months ago",1566541951730,false,false,,,,,,,,,,,
"UgznyeRvr9sXvQiPTht4AaABAg","Ирина Елисеева","/channel/UCyihR7W49-rEsDWUsKNkx2w","https://yt3.ggpht.com/a/AGF-l79LtfOZ5P0LitJpTO6ophURjtR8y2c4ANdxLw=s48-c-k-c0xffffffff-no-rj-mo","помет.....от страха,что может власть поменяться...надрывается,аж до хрипоты...Придурок!",4,"3 months ago",1566541951731,false,false,,,,,,,,,,,
"UgyJuVsw4h3y8CUAvDd4AaABAg","Юрий Ру","/channel/UCd5eVOuIruRGfj_KKlu-vmw","https://yt3.ggpht.com/a/AGF-l7-AoAvvzC4fvgXJxLO1BnJsnaSz7wI_xpbVNg=s48-c-k-c0xffffffff-no-rj-mo","Владимир вы поете не как соловей, а как дворовая домашняя птичка.... Как можно такой бред нести....даже за деньги?!  Владимир язык разбухнет скоро, если подлизывать не перестанете... вообще Иван Ургант прав, когда предложил переименовать Вашу программу- в  ""соловьиный помет""...",0,"3 months ago",1566541951732,true,false,,,,,,,,,,,
"Ugw5d8L47rqjqsX-oSd4AaABAg","Marina Chavushyan","/channel/UCS2kqqrQnfS5cWDvKKF_uNA","https://yt3.ggpht.com/a/AGF-l7-f-Ohcdd-FTWaY4gWxp4M4BaNCBlfAaRc86w=s48-c-k-c0xffffffff-no-rj-mo","Читаем дневники Достоевского 1890 годов - ну просто гений- события прописал по нотам..",46,"3 months ago",1566541951735,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3NWQ4TDQ3cnFqcXNYLW9TZDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",16,,,,,,,,,
,,,,,,,,,,,,"Ugw5d8L47rqjqsX-oSd4AaABAg.8y0BScMsouJ8y0ZVjnznj6","T a n y a/ H i","/channel/UCrBN4E-mvAPyOmyAMMyycFw","https://yt3.ggpht.com/a/AGF-l79Ddv6-ZJa2r6hiIObmOSxl-3PN6tkiOGUwlA=s32-c-k-c0xffffffff-no-rj-mo","Marina Chavushyan либеров трясёт от него.",10,"3 months ago",1566541952364,false
,,,,,,,,,,,,"Ugw5d8L47rqjqsX-oSd4AaABAg.8y0BScMsouJ8y0bAp5zrIl","Marina Chavushyan","/channel/UCS2kqqrQnfS5cWDvKKF_uNA","https://yt3.ggpht.com/a/AGF-l7-f-Ohcdd-FTWaY4gWxp4M4BaNCBlfAaRc86w=s32-c-k-c0xffffffff-no-rj-mo","@T a n y a/ H i Ну да как и всех католиков-иезуитов..",5,"3 months ago",1566541952365,false
,,,,,,,,,,,,"Ugw5d8L47rqjqsX-oSd4AaABAg.8y0BScMsouJ8y38Q3-99Ia","Jimmy Neutron","/channel/UCdQxzQxJ6DPqXV8I3_Iq-mw","https://yt3.ggpht.com/a/AGF-l79B5cjrWjsIJonkB2gJ30XV3Pi-m0G1LZVGSA=s32-c-k-c0xffffffff-no-rj-mo","@T a n y a/ H i Российский либерал - представитель трусливого и предательского по отношению к демократии реформизма.Толковый словарь Ушакова, не нужно благодарностей)",10,"3 months ago",1566541952367,false
,,,,,,,,,,,,"Ugw5d8L47rqjqsX-oSd4AaABAg.8y0BScMsouJ8y39JEkeE1C","Jimmy Neutron","/channel/UCdQxzQxJ6DPqXV8I3_Iq-mw","https://yt3.ggpht.com/a/AGF-l79B5cjrWjsIJonkB2gJ30XV3Pi-m0G1LZVGSA=s32-c-k-c0xffffffff-no-rj-mo","@Marina Chavushyan Основные принципы построения ордена: жёсткая дисциплина, строгая централизация, беспрекословное повиновение младших по положению старшим, абсолютный авторитет главы — пожизненно избираемого генерала («чёрного папы»), подчинённого непосредственно папе римскому. Википедия, католики-иезуиты. Эти самые католики должны биться в экстазе от столь пламенных речей. Либо вы иронизируете таким образом...",0,"3 months ago",1566541952368,false
,,,,,,,,,,,,"Ugw5d8L47rqjqsX-oSd4AaABAg.8y0BScMsouJ8y3aN-DO1TG","Владимир 34","/channel/UCIczmET1CCHydra7_bxqj0w","https://yt3.ggpht.com/a/AGF-l7_PqtsVKAyTG28nyJ9Ni8ATpyBPvaZAWBESZg=s32-c-k-c0xffffffff-no-rj-mo","@T a n y a/ H i вы так яро против Путина выступаете? Он же сам говорил что он либерал. К митингу призываете? Хотите майдана?",1,"3 months ago",1566541952369,false
,,,,,,,,,,,,"Ugw5d8L47rqjqsX-oSd4AaABAg.8y0BScMsouJ8y5cf62C3Bi","Irena L","/channel/UC0-pzuuK-QQLEuAbwGJcsdw","https://yt3.ggpht.com/a/AGF-l79QdB_6v4Gp-XF_XqPiThgNtIjdFKuHPf6u7w=s32-c-k-c0xffffffff-no-rj-mo","@Владимир 34 Кто хочет митинга, тот идёт и митингует, как было 20 июля, а кто хочет получить пенделя коленом под зад, тот устраивает беспорядки, получает то, что хотел, а потом почему-то истерит и сопли на кулак наматывает. Правильно Соловьёв назвал последних 2%-ной субстанцией. Полезли на рожон - спокойно примите то, что предусмотрено законом, а не визжите как свиньи "" нас за шо?""",5,"3 months ago",1566541952370,false
